Id,job-id,type,name,address,latitude,longitude,Service-duration-1,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day,service-duration,raw_id,Day
2914.0_1_B1,,D,KAMEYOSEK,N/S 28 AVE: LAKEWOOD RD E - 66 ST,53.45858925,-113.439506,0.0527777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2914.0_1,,0.0416666667,2914.0,1.0
2915.0_1_B1,,D,KAMEYOSEK,N.S. 28 AVE BTWN PIPELINE & 66 ST,53.45856711,-113.4369712,0.0229166667,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,2915.0_1,16.0,0.0180921053,2915.0,1.0
2921.0_1_B1,,D,BISSET,WEST OF 37 ST & NORTH OF 28 AVE,53.45907884,-113.3992562,0.0093055556,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,1,B1,2921.0_1,10.0,0.0073464912,2921.0,0.0
2935.0_1_B1,,D,KAMEYOSEK,N/S 28 AVE: MILL WOODS RD - LAKEWOOD RD,53.45861646,-113.4426731,0.1184722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2935.0_1,,0.0935307018,2935.0,9.0
2941.0_1_B1,,D,SILVER BERRY,Silver Berry Road - 24 St,53.45788112,-113.3791822,0.0052777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2941.0_1,,0.0041666667,2941.0,5.0
2954.0_1_B1,,D,SATOO,W/S MILL WOODS ROAD: 23 AVE - 80 ST,53.45106918,-113.4498968,0.0713888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,2954.0_1,,0.0563596491,2954.0,2.0
2955.0_1_B1,,D,TIPASKAN,ES 91 ST BTWN 28 & 34 AVE,53.4619236,-113.465737,0.0729166667,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,2955.0_1,15.0,0.0575657895,2955.0,2.0
2966.0_1_B1,,D,LARKSPUR,N/S 38 AVE: 34 ST - 17 ST,53.47495989,-113.3835263,0.0583333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2966.0_1,,0.0460526316,2966.0,5.0
2974_1_B1,,D,KINISKI GARDENS,BTWN. 3812/3814 - 44ST.,53.47093701,-113.404104,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2974_1,,0.0019736842,2974,4.0
2975_1_B1,,D,KINISKI GARDENS,BEHIND 3814 - 44 ST TO KULAWY DRIVE,53.47167685,-113.4076796,0.0452777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,2975_1,,0.035745614,2975,3.0
3017_1_B1,,D,WILD ROSE,BETWEEN 1805 & 1809 - 35 AVE,53.4692504,-113.3698736,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3017_1,,0.0018640351,3017,3.0
3025_1_B1,,D,JACKSON HEIGHTS,4616-43A AVE-CONNECTS TO 44 AVE,53.48169349,-113.4117433,0.0163888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3025_1,,0.0129385965,3025,5.0
3026_1_B1,,D,KINISKI GARDENS,WEST SIDE 44 ST-BTWN KULAWY GATE-38 AV,53.47320273,-113.4063568,0.0183333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3026_1,,0.0144736842,3026,3.0
3041_1_B1,,D,KINISKI GARDENS,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,53.48179332,-113.4036836,0.1902777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3041_1,,0.1502192982,3041,3.0
3043_1_B1,,D,LEE RIDGE,NORTH SIDE 34 AVE BTWN MILLWOODS RD W-,53.46526212,-113.4434709,0.1361111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3043_1,,0.1074561404,3043,9.0
3044_1_B1,,D,LEE RIDGE,SS 38 AVE BTWN MILLBOURNE RD E & 66 ST,53.47414851,-113.4419587,0.0325,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3044_1,,0.0256578947,3044,
3082_1_B1,,D,LEE RIDGE,22 Ave: 52 St - 57 St,53.45314184,-113.4241951,0.0429166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3082_1,,0.0338815789,3082,0.0
3083_1_B1,,D,SUMMERSIDE,18 Ave SW & 67 St SW,53.41806901,-113.4432599,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3083_1,,0.0015350877,3083,6.0
3115_1_B1,,D,MEYONOHK,SOUTH SIDE 28 AVE-BTWN 91 ST-MILLWOODS,53.45860139,-113.4568305,0.1108333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3115_1,,0.0875,3115,1.0
3116_1_B1,,D,LEE RIDGE,CONNECTS MILLBOURNE RD-34 AVE-71 ST,53.46680758,-113.4463967,0.0733333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3116_1,,0.0578947368,3116,6.0
3119_1_B1,,D,MEYONOHK,NORTH SIDE 23 AVE-BTWN 91 ST-MILLWOODS,53.45249733,-113.4573378,0.1469444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3119_1,,0.1160087719,3119,
3122_0_1_B1,,D,SATOO,E/S 91 ST BTWN 6 - 23 AVE,53.44388492,-113.4647041,0.1866666667,14d 06:00:00,14d 14:45:00,1,roadway,1,B1,3122_1,,0.1473684211,3122,2.0
3122_1_1_B1,,D,SATOO,E/S 91 ST BTWN 6 - 23 AVE,53.44388492,-113.4647041,0.1866666667,14d 06:00:00,14d 14:45:00,1,roadway,1,B1,3122_1,,0.1473684211,3122,2.0
3127_1_B1,,D,EKOTA,WEST SIDE 66 ST BTWN MILLWOODS RD S-23,53.44975358,-113.4357751,0.1108333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3127_1,,0.0875,3127,9.0
3163_1_B1,,D,PARSONS INDUSTRIAL,S/S & C 34 AVE: 103 ST - 91 ST,53.4660236,-113.4753085,0.0584722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3163_1,,0.0461622807,3163,2.0
3170_1_B1,,D,LEE RIDGE,LEE RIDGE RD-CONNECTING 66 ST-SE CORNE,53.46715504,-113.4390903,0.0525,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3170_1,,0.0414473684,3170,6.0
3183_1_B1,,D,DALY GROVE,S/S & C 23 AVE: MILL WOODS RD EAST - 38 ST,53.4546497,-113.4039146,0.085,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3183_1,,0.0671052632,3183,8.0
3196_1_B1,,D,MILL WOODS PARK,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,53.45344629,-113.4413081,0.0852777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3196_1,,0.0673245614,3196,9.0
3202_1_B1,,D,SUMMERSIDE,15 Ave SW & 78 St SW,53.42043577,-113.4567506,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3202_1,,0.001754386,3202,5.0
3245_1_B1,,D,KINISKI GARDENS,NORTH SIDE 38 AVE-BTWN 41-44 ST,53.4719371,-113.4023761,0.0109722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3245_1,,0.0086622807,3245,1.0
3276_1_B1,,D,TAWA,EAST SIDE/C 50 ST BTWN 23-34 AVE,53.45966866,-113.4205523,0.1725,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3276_1,,0.1361842105,3276,8.0
3287_1_B1,,D,CRAWFORD PLAINS,East side 50st 11-13ave,53.44112172,-113.4182118,0.0073611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3287_1,,0.0058114035,3287,2.0
3294_1_B1,,D,SAKAW,SOUTH SIDE MILLWOODS RD S-66-50 ST,53.44561129,-113.4285283,0.1011111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3294_1,,0.0798245614,3294,1.0
3313_1_B1,,D,SUMMERSIDE,Summerside Dr - 88 St,53.42007251,-113.4639724,0.1527777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3313_1,,0.1206140351,3313,6.0
3368_1_B1,,D,ELLERSLIE,Edwards Drive-Easton Road-6 Ave SW,53.4282547,-113.4648048,0.1633333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3368_1,,0.1289473684,3368,3.0
3377_1_B1,,D,CRAWFORD PLAINS,12 AVE-41 ST,53.44155176,-113.4052089,0.1119444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3377_1,,0.088377193,3377,6.0
3379_1_B1,,D,WILD ROSE,2811 - 34A Ave to 2815 - 36 Ave,53.4683309,-113.3830189,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3379_1,,0.0014254386,3379,5.0
3399_1_B1,,D,SAKAW,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,53.44216099,-113.4385006,0.1301388889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3399_1,,0.1027412281,3399,9.0
3400_1_B1,,D,MEYOKUMIN,19A AVE-57 ST/Millwoods road -56-62 ST,53.44818909,-113.4285355,0.1047222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3400_1,,0.0826754386,3400,5.0
3405_1_B1,,D,ELLERSLIE,E/S 91 ST: 6 AVE SW - ELLERSLIE RD,53.4259758,-113.4733898,0.0175,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3405_1,,0.0138157895,3405,9.0
3416_1_B1,,D,MEYOKUMIN,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,53.44906998,-113.4354028,0.0952777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3416_1,,0.0752192982,3416,9.0
3432_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,53.48054226,-113.417776,0.1388888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3432_1,,0.1096491228,3432,
3434_1_B1,,D,ELLERSLIE,319 - 83 St SW,53.42943466,-113.4581559,0.2659722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3434_1,,0.2099780702,3434,7.0
3455_1_B1,,D,MINCHAU,EAST SIDE/WS MILLWOODS RD E BTWN 34 & 3,53.46615353,-113.407974,0.0608333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3455_1,,0.0480263158,3455,
10151_1_B1,,D,PARSONS INDUSTRIAL,OVERPASS MEDIAN 23 AVE: 103 ST - PARSONS ROAD,53.45383076,-113.4888193,0.0230555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,10151_1,,0.0182017544,10151,9.0
3472_1_B1,,D,ANTHONY HENDAY SOUTHEAST,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,53.44073551,-113.4401323,0.0194444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3472_1,,0.0153508772,3472,2.0
3477_1_B1,,D,EKOTA,N/S Millwoods RD S 80-66 ST,53.44635723,-113.4386971,0.0590277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3477_1,,0.0466008772,3477,9.0
3489_1_B1,,D,SUMMERSIDE,18 Ave SW west of 69 St,53.4179356,-113.4471177,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3489_1,,0.0013157895,3489,6.0
3492_1_B1,,D,BISSET,N/S 23 AVE: 38 ST - 34 ST,53.45401563,-113.3968153,0.0266666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3492_1,,0.0210526316,3492,
3503_1_B1,,D,PARSONS INDUSTRIAL,N/S 23 AVE: 103 ST - 91 ST,53.45317145,-113.4780852,0.1708333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3503_1,,0.1348684211,3503,8.0
3517_1_B1,,D,BISSET,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,53.46363994,-113.4001809,0.0402777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3517_1,,0.0317982456,3517,2.0
3526_1_B1,,D,POLLARD MEADOWS,WEST SIDE MILLWOODS RD E. BTWN SCHOO,53.45238007,-113.4092015,0.1341666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3526_1,,0.1059210526,3526,1.0
3532_1_B1,,D,SAKAW,W/S 50 ST BETWEEN 13 AVE & MILLWOODS RD S,53.4442439,-113.4194092,0.0456944444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3532_1,,0.0360745614,3532,2.0
3542_1_B1,,D,LEE RIDGE,WS 66 ST: 34 AVE - 38 AVE,53.46988496,-113.438231,0.1077777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3542_1,,0.0850877193,3542,
3554_1_B1,,D,PARSONS INDUSTRIAL,23 AVE: PARSONS ROAD - 91 ST,53.45203938,-113.4729644,0.0922222222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3554_1,,0.0728070175,3554,
3559_1_B1,,D,KINISKI GARDENS,38 ST-BTWN 38-41 AVE,53.47481221,-113.4007496,0.1913888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3559_1,,0.1510964912,3559,0.0
3596_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,53.47761346,-113.4671558,0.0659722222,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3596_1,,0.0520833333,3596,1.0
3604_1_B1,,D,ELLERSLIE,Between 420 & 504 - 79 St SW,53.42891973,-113.4559753,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3604_1,,0.0016447368,3604,6.0
3605_1_B1,,D,ELLERSLIE,Btwn 7935 & 8003 - 3 Ave SW,53.43081677,-113.4581827,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3605_1,,0.001754386,3605,6.0
3635_1_B1,,D,JACKSON HEIGHTS,NE CORNER OF 50 ST-40 AVE,53.47641988,-113.4156548,0.0193055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3635_1,,0.0152412281,3635,6.0
3636_1_B1,,D,JACKSON HEIGHTS,BTWN 48 & 50 ST ALONG RAVINE,53.47821016,-113.4162094,0.0193055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3636_1,,0.0152412281,3636,5.0
3640_1_B1,,D,MINCHAU,NORTH SIDE 38 AVE BTWN 50 ST-MILLWOODS,53.46996437,-113.4130383,0.0208333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3640_1,,0.0164473684,3640,8.0
3641_1_B1,,D,MINCHAU,48 ST & 37B AVE - 38 AVE,53.46969607,-113.4151357,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3641_1,,0.0014254386,3641,6.0
3646_1_B1,,D,TAWA,58 ST & YOUVILLE DR EAST TO POLICE STATI,53.46235135,-113.4255351,0.1727777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3646_1,,0.1364035088,3646,3.0
3647_1_B1,,D,MILL WOODS TOWN CENTRE,55 ST-BTWN 28 AVE-25 AVE,53.45759036,-113.4246402,0.07375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3647_1,,0.0582236842,3647,0.0
3653_1_B1,,D,KINISKI GARDENS,SOUTH SIDE 38 AVE-BTWN KAASA RD E-WW A,53.47276949,-113.3957114,0.0225,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3653_1,,0.0177631579,3653,
3661_1_B1,,D,KINISKI GARDENS,W/S 44 ST: KULAWY DR N - KULAWY GATE,53.47609582,-113.4074291,0.0259722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3661_1,,0.020504386,3661,4.0
3665_1_B1,,D,MENISA,66 ST - MILLWOODS RD.S.,53.44588015,-113.4376054,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3665_1,,0.0029605263,3665,6.0
3666_1_B1,,D,ELLERSLIE,North of Edwards Drive SW & East of 91 St SW,53.43105561,-113.4669521,0.0180555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3666_1,,0.014254386,3666,4.0
3667_1_B1,,D,ELLERSLIE,East of 88 St SW & South of 6 Ave SW,53.42618572,-113.466953,0.0127777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3667_1,,0.0100877193,3667,4.0
3674_1_B1,,D,MINCHAU,40 AVE-50 ST,53.47511957,-113.4147414,0.1122222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3674_1,,0.0885964912,3674,4.0
3687_1_B1,,D,HILLVIEW,NORTH SIDE 34 AVE-66-50 ST,53.46555259,-113.4282364,0.0916666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3687_1,,0.0723684211,3687,
3693_1_B1,,D,POLLARD MEADOWS,NORTH SIDE MILLWOODS RD S BTWN 50-46 S,53.44525572,-113.4146298,0.0563888889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3693_1,,0.0445175439,3693,
3702_1_B1,,D,WEINLOS,44A ST-32 AVE/44A ST-33A AVE,53.46308999,-113.4069974,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3702_1,,0.0013157895,3702,0.0
3705_1_B1,,D,SUMMERSIDE,Ellerslie Road & 91 St SW,53.42400853,-113.4711774,0.0745833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3705_1,,0.0588815789,3705,5.0
3706_1_B1,,D,ELLERSLIE INDUSTRIAL,S/S Ellerslie Road: Parsons Rd - 91 St,53.424915,-113.4765264,0.0225,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3706_1,,0.0177631579,3706,9.0
3707_1_B1,,D,SUMMERSIDE,S/S Ellerslie Road: 91 St - 78 St,53.42474573,-113.4597029,0.1026388889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3707_1,,0.0810307018,3707,9.0
3710_1_B1,,D,ELLERSLIE,75 ST N OF ELLERSLIE ROAD,53.42628752,-113.4509929,0.0127777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3710_1,,0.0100877193,3710,6.0
3730_1_B1,,D,KINISKI GARDENS,S/S 38 AVE: KALFMAN WAY - KAASA RD EAST,53.47264669,-113.3993134,0.0091666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3730_1,,0.0072368421,3730,1.0
3734_1_B1,,D,MINCHAU,SOUTH SIDE 38 AVE BTWN 50 ST-MILLWOODS,53.46972731,-113.4128861,0.02625,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3734_1,,0.0207236842,3734,8.0
3751_1_B1,,D,BISSET,37 ST - 25 AVE,53.45563871,-113.396725,0.0595833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3751_1,,0.0470394737,3751,0.0
3769_1_B1,,D,SUMMERSIDE,950 Summerside Link,53.41626438,-113.4770079,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3769_1,,0.000877193,3769,6.0
3780_1_B1,,D,MICHAELS PARK,WEST SIDE 66 ST BTWN 38 AVE-WHITEMUD D,53.47769273,-113.4412082,0.1030555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3780_1,,0.0813596491,3780,
3800_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.41708962,-113.4669839,0.1019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3800_1,,0.0804824561,3800,5.0
3819_1_B1,,D,WILD ROSE,BETWEEN 522 & 524 WISEMAN LAND,53.47674502,-113.375906,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3819_1,,0.0015350877,3819,4.0
3820_1_B1,,D,WILD ROSE,38 AVE & 17 ST,53.47633057,-113.3704977,0.1513888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3820_1,,0.1195175439,3820,3.0
3829_1_B1,,D,DALY GROVE,EAST SIDE MILLWOODS RD E. BTWN 17-20 AV,53.44864509,-113.4054258,0.0386111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3829_1,,0.0304824561,3829,
3846_1_B1,,D,MICHAELS PARK,BTWN MILLBOURNE RD E-66 ST,53.47997797,-113.4441735,0.1388888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3846_1,,0.1096491228,3846,3.0
3847_1_B1,,D,MICHAELS PARK,NORTH SIDE 38 AVE BTWN 76-66 ST,53.47437214,-113.4429092,0.0505555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3847_1,,0.0399122807,3847,
3859_1_B1,,D,GREENVIEW,NORTH SIDE 38 AVE-BTWN-66-50 ST,53.47277571,-113.4270251,0.0581944444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3859_1,,0.0459429825,3859,8.0
3862_1_B1,,D,WEINLOS,46 ST-25 AVE/45 ST-25 AVE,53.4564677,-113.4116522,0.0063888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3862_1,,0.0050438596,3862,0.0
3863_1_B1,,D,SILVER BERRY,Silver Berry Road & 28A Ave,53.45818391,-113.3842628,0.0540277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3863_1,,0.0426535088,3863,0.0
3883_1_B1,,D,TAWA,E/S & C 66 ST: 28 AVE - 34 AVE,53.46287218,-113.4348846,0.0775,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3883_1,,0.0611842105,3883,
3896_1_B1,,D,KINISKI GARDENS,S/S 38 AVE: 44 ST - KALFMAN WAY,53.47179703,-113.4023038,0.0133333333,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3896_1,,0.0105263158,3896,1.0
3897_1_B1,,D,WILD ROSE,WEST OF 23 ST: 38 AVE - 37A AVE,53.4739436,-113.3811523,0.05,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3897_1,,0.0394736842,3897,5.0
3907_1_B1,,D,KINISKI GARDENS,W/S & C 34 St: 38 Ave South to Ravine,53.46893081,-113.3939601,0.0329166667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3907_1,,0.0259868421,3907,2.0
3917_1_B1,,D,BISSET,E/S MILLWOODS RD E: 23 AVE - 34 AVE,53.46009893,-113.4071101,0.0976388889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3917_1,,0.0770833333,3917,
3921_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,53.47947008,-113.4412674,0.1486111111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3921_1,,0.1173245614,3921,
3922_1_B1,,D,GREENVIEW,61 -66 ST & GRANDMEADOW CRESENT (P.P.),53.47631182,-113.4357536,0.0847222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3922_1,,0.0668859649,3922,0.0
3923_1_B1,,D,MICHAELS PARK,NEXT TO 3931 - 67 ST,53.47617955,-113.4402655,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3923_1,,0.0010964912,3923,6.0
3950_1_B1,,D,EKOTA,BTWN-EKOTA-ST CLEMENTS SCHS,53.44662844,-113.4450445,0.0677777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3950_1,,0.0535087719,3950,5.0
3951_1_B1,,D,KINISKI GARDENS,W/S 34 ST: WHITEMUD DR - 38 AVE,53.4802683,-113.3939614,0.0377777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3951_1,,0.0298245614,3951,
3955_1_B1,,D,WILD ROSE,East of 28 St & South of 37A Ave,53.46962439,-113.3812609,0.0077777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3955_1,,0.0061403509,3955,5.0
3977_1_B1,,D,GREENVIEW,WEST SIDE 50 ST BTWN 38-40 AVE,53.4731319,-113.4160265,0.0402777778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3977_1,,0.0317982456,3977,
3990_1_B1,,D,MINCHAU,N/S 34 AVE: 50 ST - MILLWOODS RD E,53.46466558,-113.4133456,0.0844444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,3990_1,,0.0666666667,3990,
3991_1_B1,,D,KINISKI GARDENS,38 AVE/44 ST DOWN TO 34 ST,53.46820175,-113.399518,0.0830555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3991_1,,0.0655701754,3991,0.0
3996_1_B1,,D,LEE RIDGE,MILLBOURNE RD E-LEE RIDGE RD,53.47100097,-113.4468918,0.1904166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,3996_1,,0.1503289474,3996,3.0
4013_1_B1,,D,ELLERSLIE,67 ST - 6 AVE SW,53.42720319,-113.447899,0.1713888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4013_1,,0.1353070175,4013,0.0
4024_1_B1,,D,MINCAHU,W/S & C 34 St: Ravine South to 23 Ave,53.464567194,-113.394195219,0.0055555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4024_1,,0.0043859649,4024,2.0
4033_1_B1,,D,HILLVIEW,S/S 38 AVE: 66 ST - 50 ST,53.47263235,-113.4277113,0.0040277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4033_1,,0.0031798246,4033,8.0
4034_1_B1,,D,MINCHAU,EAST SIDE/C 50 ST 38 - 40 AVE,53.47302522,-113.4155722,0.0626388889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4034_1,,0.0494517544,4034,
4039_1_B1,,D,KING EDWARD PARK,WEST SIDE 50 ST BTWN 28-34 AVE,53.46305567,-113.4211035,0.0948611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4039_1,,0.0748903509,4039,
4045_1_B1,,D,OTTEWELL,17 Ave-18A Ave & 48 St-Mill Woods Road East,53.44749477,-113.4080485,0.16125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4045_1,,0.1273026316,4045,4.0
4047_1_B1,,D,POLLARD MEADOWS,79 -84 ST & 28 - 30 AVE,53.4614612,-113.455742,0.0601388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4047_1,,0.0474780702,4047,6.0
4048_1_B1,,D,DALY GROVE,1888 - 37 ST,53.44873644,-113.4006682,0.1204166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4048_1,,0.0950657895,4048,0.0
4067_1_B1,,D,SUMMERSIDE,14 Ave SW & 82 St SW,53.42083735,-113.45816,0.0447222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4067_1,,0.0353070175,4067,5.0
4081_1_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 85 ST-MILLWOO,53.45243671,-113.4541011,0.0816666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4081_1,,0.0644736842,4081,2.0
4082_1_B1,,D,CRAWFORD PLAINS,E/S & C 50 ST BTWN 13 AVE-MILLWOODS RD S,53.44377569,-113.4187286,0.0491666667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,4082_1,,0.0388157895,4082,
4098_1_B1,,D,JACKSON HEIGHTS,JACKSON RD.-BOTH SIDES-44AVE TO PIPELIN,53.48345561,-113.4077461,0.0147222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4098_1,,0.011622807,4098,4.0
4118_1_B1,,D,JACKSON HEIGHTS,WESTSIDE/EAST SIDE 44 ST: JACKSON RD - P,53.48073488,-113.4098485,0.0591666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4118_1,,0.0467105263,4118,5.0
4119_1_B1,,D,SUMMERSIDE,Stanton Dr - 67 St,53.42041418,-113.4437069,0.005,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,4119_1,,0.0039473684,4119,0.0
