Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type,priority,Level,raw-id,day
2846.0_1_B1,S/S SH PK FREEWAY: OVERPASS - 50 ST(34 St to 50 St),,20.0d 14:45:00,,53.51414833,-113.4213001,DAVIES INDUSTRIAL EAST,1,roadway,0.4705,20.0d 06:00:00,D,1,B1,2846.0_1,20.0
2915.0_1_B1,N.S. 28 AVE BTWN PIPELINE & 66 ST,,12.0d 14:45:00,,53.45856711,-113.4369712,KAMEYOSEK,1,roadway,0.466,12.0d 06:00:00,D,1,B1,2915.0_1,12.0
2921.0_1_B1,WEST OF 37 ST & NORTH OF 28 AVE,,19.0d 14:45:00,,53.45907884,-113.3992562,BISSET,1,neighbourhood,0.1885,19.0d 06:00:00,D,1,B1,2921.0_1,19.0
2955.0_1_B1,ES 91 ST BTWN 28 & 34 AVE,,14.0d 14:45:00,,53.4619236,-113.465737,TIPASKAN,1,roadway,1.75,14.0d 06:00:00,D,1,B1,2955.0_1,14.0
2973.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51591628,-113.4046955,MORRIS INDUSTRIAL,1,roadway,1.4505,10d 06:00:00,D,10,B1,2973.0_1,
2985.0_1_B1,E/S & C 91 ST: -BTWN 58 & 63 AVE,,20d 14:45:00,,53.49343282,-113.4670906,CORONET ADDITION INDUSTRIAL,1,roadway,0.345,10d 06:00:00,D,10,B1,2985.0_1,
3041.0_1_B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,20d 14:45:00,,53.48179332,-113.4036836,KINISKI GARDENS,1,neighbourhood,2.19,10d 06:00:00,D,10,B1,3041.0_1,
3182.0_1_B1,93A AVE-58 ST,,20d 14:45:00,,53.52930644,-113.424802,OTTEWELL,1,neighbourhood,3.115,10d 06:00:00,D,10,B1,3182.0_1,
3196.0_1_B1,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,,20d 14:45:00,,53.45344629,-113.4413081,MILL WOODS PARK,1,roadway,0.465,10d 06:00:00,D,10,B1,3196.0_1,
3276.0_1_B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,20d 14:45:00,,53.45966866,-113.4205523,TAWA,1,roadway,0.6,10d 06:00:00,D,10,B1,3276.0_1,
3313.0_1_B1,Summerside Dr - 88 St,,20d 14:45:00,,53.42007251,-113.4639724,SUMMERSIDE,1,neighbourhood,3.148,10d 06:00:00,D,10,B1,3313.0_1,
3360.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.5157866,-113.4302362,GIRARD INDUSTRIAL,1,roadway,1.2715,10d 06:00:00,D,10,B1,3360.0_1,
3377.0_1_B1,12 AVE-41 ST,,20d 14:45:00,,53.44155176,-113.4052089,CRAWFORD PLAINS,1,neighbourhood,2.285,10d 06:00:00,D,10,B1,3377.0_1,
3399.0_1_B1,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,,20d 14:45:00,,53.44216099,-113.4385006,SAKAW,1,roadway,1.125,10d 06:00:00,D,10,B1,3399.0_1,
3400.0_1_B1,19A AVE-57 ST/Millwoods road -56-62 ST,,20d 14:45:00,,53.44818909,-113.4285355,MEYOKUMIN,1,neighbourhood,2.1375,10d 06:00:00,D,10,B1,3400.0_1,
3416.0_1_B1,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,,20d 14:45:00,,53.44906998,-113.4354028,MEYOKUMIN,1,roadway,0.635,10d 06:00:00,D,10,B1,3416.0_1,
3432.0_1_B1,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,,20d 14:45:00,,53.48054226,-113.417776,MILL WOODS GOLF COURSE,1,roadway,0.57,10d 06:00:00,D,10,B1,3432.0_1,
3434.0_1_B1,319 - 83 St SW,,20d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1,neighbourhood,2.5925,10d 06:00:00,D,10,B1,3434.0_1,
3492.0_1_B1,N/S 23 AVE: 38 ST - 34 ST,,20d 14:45:00,,53.45401563,-113.3968153,BISSET,1,roadway,0.175,10d 06:00:00,D,10,B1,3492.0_1,
3517.0_1_B1,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,,20d 14:45:00,,53.46363994,-113.4001809,BISSET,1,roadway,0.43,10d 06:00:00,D,10,B1,3517.0_1,
3559.0_1_B1,38 ST-BTWN 38-41 AVE,,20d 14:45:00,,53.47481221,-113.4007496,KINISKI GARDENS,1,neighbourhood,2.7565,10d 06:00:00,D,10,B1,3559.0_1,
3596.0_1_B1,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,,20d 14:45:00,,53.47761346,-113.4671558,STRATHCONA INDUSTRIAL PARK,1,roadway,1.34,10d 06:00:00,D,10,B1,3596.0_1,
3611.0_1_B1,98-101 AVE-64-67 ST,,20d 14:45:00,,53.53949827,-113.4305311,TERRACE HEIGHTS,1,neighbourhood,1.6965,10d 06:00:00,D,10,B1,3611.0_1,
3618.0_1_B1,95 AVE-90 ST,,20d 14:45:00,,53.53239598,-113.4645996,STRATHEARN,1,neighbourhood,0.395,10d 06:00:00,D,10,B1,3618.0_1,
3646.0_1_B1,58 ST & YOUVILLE DR EAST TO POLICE STATI,,20d 14:45:00,,53.46235135,-113.4255351,TAWA,1,neighbourhood,3.52,10d 06:00:00,D,10,B1,3646.0_1,
3647.0_1_B1,55 ST-BTWN 28 AVE-25 AVE,,20d 14:45:00,,53.45759036,-113.4246402,MILL WOODS TOWN CENTRE,1,neighbourhood,1.065,10d 06:00:00,D,10,B1,3647.0_1,
3666.0_1_B1,North of Edwards Drive SW & East of 91 St SW,,20d 14:45:00,,53.43105561,-113.4669521,ELLERSLIE,1,neighbourhood,0.2105,10d 06:00:00,D,10,B1,3666.0_1,
3667.0_1_B1,East of 88 St SW & South of 6 Ave SW,,20d 14:45:00,,53.42618572,-113.466953,ELLERSLIE,1,neighbourhood,0.2595,10d 06:00:00,D,10,B1,3667.0_1,
3705.0_1_B1,Ellerslie Road & 91 St SW,,20d 14:45:00,,53.42400853,-113.4711774,SUMMERSIDE,1,neighbourhood,0.3,10d 06:00:00,D,10,B1,3705.0_1,
3706.0_1_B1,S/S Ellerslie Road: Parsons Rd - 91 St,,20d 14:45:00,,53.424915,-113.4765264,ELLERSLIE INDUSTRIAL,1,roadway,0.225,10d 06:00:00,D,10,B1,3706.0_1,
3707.0_1_B1,S/S Ellerslie Road: 91 St - 78 St,,20d 14:45:00,,53.42474573,-113.4597029,SUMMERSIDE,1,roadway,0.5,10d 06:00:00,D,10,B1,3707.0_1,
3846.0_1_B1,BTWN MILLBOURNE RD E-66 ST,,20d 14:45:00,,53.47997797,-113.4441735,MICHAELS PARK,1,neighbourhood,0.1815,10d 06:00:00,D,10,B1,3846.0_1,
3897.0_1_B1,WEST OF 23 ST: 38 AVE - 37A AVE,,20d 14:45:00,,53.4739436,-113.3811523,WILD ROSE,1,neighbourhood,1.0235,10d 06:00:00,D,10,B1,3897.0_1,
3907.0_1_B1,W/S & C 34 St: 38 Ave South to Ravine,,20d 14:45:00,,53.46893081,-113.3939601,KINISKI GARDENS,1,roadway,0.6725,10d 06:00:00,D,10,B1,3907.0_1,
3921.0_1_B1,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,,20d 14:45:00,,53.47947008,-113.4412674,MILL WOODS GOLF COURSE,1,roadway,0.65,10d 06:00:00,D,10,B1,3921.0_1,
3951.0_1_B1,W/S 34 ST: WHITEMUD DR - 38 AVE,,20d 14:45:00,,53.4802683,-113.3939614,KINISKI GARDENS,1,roadway,0.5,10d 06:00:00,D,10,B1,3951.0_1,
3958.0_1_B1,80 ST-S OF 101 AVE,,20d 14:45:00,,53.53927859,-113.4508733,FOREST HEIGHTS,1,neighbourhood,1.0,10d 06:00:00,D,10,B1,3958.0_1,
3959.0_1_B1,E/S & C 50 ST: 92 AVE - 101 AVE,,20d 14:45:00,,53.53249873,-113.4183825,EASTGATE BUSINESS PARK,1,neighbourhood,1.025,10d 06:00:00,D,10,B1,3959.0_1,
3974.0_1_B1,17 ST-66 AVE,,20d 14:45:00,,53.50154929,-113.3675824,SOUTHEAST INDUSTRIAL,1,neighbourhood,4.631,10d 06:00:00,D,10,B1,3974.0_1,
3977.0_1_B1,WEST SIDE 50 ST BTWN 38-40 AVE,,20d 14:45:00,,53.4731319,-113.4160265,GREENVIEW,1,roadway,0.2,10d 06:00:00,D,10,B1,3977.0_1,
3996.0_1_B1,MILLBOURNE RD E-LEE RIDGE RD,,20d 14:45:00,,53.47100097,-113.4468918,LEE RIDGE,1,neighbourhood,2.5,10d 06:00:00,D,10,B1,3996.0_1,
4010.0_1_B1,N/S & C 90 AVE: 75 ST - 85 ST,,20d 14:45:00,,53.52534617,-113.4499205,IDYLWYLDE,1,neighbourhood,0.2785,10d 06:00:00,D,10,B1,4010.0_1,
4011.0_1_B1,67A ST-93A AVE,,20d 14:45:00,,53.53125177,-113.4270686,OTTEWELL,1,neighbourhood,5.5,10d 06:00:00,D,10,B1,4011.0_1,
4013.0_1_B1,67 ST - 6 AVE SW,,20d 14:45:00,,53.42720319,-113.447899,ELLERSLIE,1,neighbourhood,1.5,10d 06:00:00,D,10,B1,4013.0_1,
4034.0_1_B1,EAST SIDE/C 50 ST 38 - 40 AVE,,20d 14:45:00,,53.47302522,-113.4155722,MINCHAU,1,roadway,0.282,10d 06:00:00,D,10,B1,4034.0_1,
4035.0_1_B1,79 AVE-87 ST,,20d 14:45:00,,53.51411138,-113.4595635,GREENVIEW,1,neighbourhood,1.1275,10d 06:00:00,D,10,B1,4035.0_1,
4043.0_1_B1,79 ST-94 AVE,,20d 14:45:00,,53.53148454,-113.4508368,PAPASCHASE INDUSTRIAL,1,neighbourhood,2.6645,10d 06:00:00,D,10,B1,4043.0_1,
4045.0_1_B1,17 Ave-18A Ave & 48 St-Mill Woods Road East,,20d 14:45:00,,53.44749477,-113.4080485,OTTEWELL,1,neighbourhood,5.2235,10d 06:00:00,D,10,B1,4045.0_1,
4048.0_1_B1,1888 - 37 ST,,20d 14:45:00,,53.44873644,-113.4006682,DALY GROVE,1,neighbourhood,2.456,10d 06:00:00,D,10,B1,4048.0_1,
4081.0_1_B1,SOUTH SIDE&C 23 AVE-BTWN 85 ST-MILLWOO,,20d 14:45:00,,53.45243671,-113.4541011,SATOO,1,roadway,0.535,10d 06:00:00,D,10,B1,4081.0_1,
4087.0_1_B1,91 ST BTWN 51 & 54 AVE,,20d 14:45:00,,53.48984947,-113.4670316,CORONET INDUSTRIAL,1,roadway,0.4,10d 06:00:00,D,10,B1,4087.0_1,
4122.0_1_B1,43A AVE: 27 - 30 ST,,20d 14:45:00,,53.47978351,-113.3847698,LARKSPUR,1,neighbourhood,4.77,10d 06:00:00,D,10,B1,4122.0_1,
4123.0_1_B1,91 ST-86 AVE,,20d 14:45:00,,53.5227385,-113.4689726,BONNIE DOON,1,neighbourhood,0.176,10d 06:00:00,D,10,B1,4123.0_1,
4165.0_1_B1,23 ST & 37A AVE,,20d 14:45:00,,53.47135276,-113.3787691,WILD ROSE,1,neighbourhood,2.3575,10d 06:00:00,D,10,B1,4165.0_1,
4177.0_1_B1,Millbourned Road West & 40 Ave,,20d 14:45:00,,53.47576909,-113.4545088,TWEDDLE PLACE,1,neighbourhood,1.0415,10d 06:00:00,D,10,B1,4177.0_1,
4186.0_1_B1,JAMHA ROAD & JACKSON ROAD,,20d 14:45:00,,53.48343111,-113.4072579,JACKSON HEIGHTS,1,neighbourhood,1.273,10d 06:00:00,D,10,B1,4186.0_1,
4198.0_1_B1,79 ST-98 AVE,,20d 14:45:00,,53.53804707,-113.4470586,FOREST HEIGHTS,1,neighbourhood,1.035,10d 06:00:00,D,10,B1,4198.0_1,
4204.0_1_B1,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,,20d 14:45:00,,53.46524425,-113.4282146,TAWA,1,roadway,0.5,10d 06:00:00,D,10,B1,4204.0_1,
4259.0_1_B1,44 ST-39 AVE,,20d 14:45:00,,53.47452958,-113.4056587,KINISKI GARDENS,1,neighbourhood,0.2085,10d 06:00:00,D,10,B1,4259.0_1,
4260.0_1_B1,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,,20d 14:45:00,,53.4598939,-113.4075201,WEINLOS,1,roadway,0.621,10d 06:00:00,D,10,B1,4260.0_1,
4261.0_1_B1,54 ST & 107A AVE,,20d 14:45:00,,53.55571284,-113.4235434,CAPILANO,1,neighbourhood,2.5,10d 06:00:00,D,10,B1,4261.0_1,
4262.0_1_B1,WEST SIDE 50 ST-82-90 AVE,,20d 14:45:00,,53.52051234,-113.4190959,OTTEWELL,1,neighbourhood,0.332,10d 06:00:00,D,10,B1,4262.0_1,
4267.0_1_B1,37 ST-33 AVE,,20d 14:45:00,,53.46154834,-113.4005705,BISSET,1,neighbourhood,3.746,10d 06:00:00,D,10,B1,4267.0_1,
4294.0_1_B1,48 ST & 28 AVE,,20d 14:45:00,,53.46097016,-113.4141569,WEINLOS,1,neighbourhood,3.0135,10d 06:00:00,D,10,B1,4294.0_1,
4308.0_1_B1,86 AVE-68A ST,,20d 14:45:00,,53.51979663,-113.4305139,KENILWORTH,1,neighbourhood,1.31,10d 06:00:00,D,10,B1,4308.0_1,
4328.0_1_B1,79 ST-LAKEWOOD RD S,,20d 14:45:00,,53.45529188,-113.4558291,MEYONOHK,1,neighbourhood,2.096,10d 06:00:00,D,10,B1,4328.0_1,
4331.0_1_B1,EAST OF 75 ST SW & NORTH OF 7 AVE SW,,20d 14:45:00,,53.42781177,-113.44932,ELLERSLIE,1,neighbourhood,0.2455,10d 06:00:00,D,10,B1,4331.0_1,
4341.0_1_B1,41 AVE-41 ST,,20d 14:45:00,,53.47838217,-113.4062629,KINISKI GARDENS,1,neighbourhood,3.3015,10d 06:00:00,D,10,B1,4341.0_1,
4344.0_1_B1,W/S & C 34 St: 34 Ave - 23 Ave,,20d 14:45:00,,53.45868909,-113.3941215,BISSET,1,roadway,1.44,10d 06:00:00,D,10,B1,4344.0_1,
4365.0_1_B1,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,,20d 14:45:00,,53.46504899,-113.4592898,RICHFIELD,1,roadway,0.4335,10d 06:00:00,D,10,B1,4365.0_1,
4398.0_1_B1,17 St - 68 Ave,,20d 14:45:00,,53.50519941,-113.3651641,SOUTHEAST INDUSTRIAL,1,neighbourhood,1.9165,10d 06:00:00,D,10,B1,4398.0_1,
4415.0_1_B1,East of 30 St: 33 Ave - 23 Ave,,20d 14:45:00,,53.45963731,-113.3817214,SILVER BERRY,1,neighbourhood,2.2915,10d 06:00:00,D,10,B1,4415.0_1,
4423.0_1_B1,MW RD S-75 ST/ES OF SCHOOL,,20d 14:45:00,,53.44656424,-113.4479371,EKOTA,1,neighbourhood,0.406,10d 06:00:00,D,10,B1,4423.0_1,
4427.0_1_B1,LAKEWOOD RD E - 31 AVE,,20d 14:45:00,,53.46125892,-113.4432301,KAMEYOSEK,1,neighbourhood,2.4305,10d 06:00:00,D,10,B1,4427.0_1,
4443.0_1_B1,28 Ave: Parsons Road (99 St) - 91 St,,20d 14:45:00,,53.45879988,-113.475642,PARSONS INDUSTRIAL,1,roadway,0.735,10d 06:00:00,D,10,B1,4443.0_1,
4452.0_1_B1,E/S & C 50 ST: 82 - 90 AVE,,20d 14:45:00,,53.51956079,-113.4183455,LAMBTON INDUSTRIAL,1,neighbourhood,0.19,10d 06:00:00,D,10,B1,4452.0_1,
4471.0_1_B1,Tamarack Green - 12 St,,20d 14:45:00,,53.46908585,-113.3606443,TAMARACK,1,neighbourhood,3.435,10d 06:00:00,D,10,B1,4471.0_1,
4482.0_1_B1,E/S & C 50 St: Mill Woods Road South - 23 Ave,,20d 14:45:00,,53.44998974,-113.4193237,POLLARD MEADOWS,1,roadway,0.95,10d 06:00:00,D,10,B1,4482.0_1,
4483.0_1_B1,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,,20d 14:45:00,,53.46759607,-113.4181133,MINCHAU,1,roadway,0.357,10d 06:00:00,D,10,B1,4483.0_1,
4485.0_1_B1,E/S & C 66 ST: 34 AVE - 38 AVE,,20d 14:45:00,,53.46980168,-113.4376774,LEE RIDGE,1,roadway,0.5,10d 06:00:00,D,10,B1,4485.0_1,
4529.0_1_B1,Ellerslie Rd:101 St-91 St & Parsons Rd:N of Ellersli,,20d 14:45:00,,53.42624096,-113.4829633,ELLERSLIE INDUSTRIAL,1,roadway,0.8,10d 06:00:00,D,10,B1,4529.0_1,
4531.0_1_B1,66 St SW & 2 Ave SW,,20d 14:45:00,,53.429125,-113.4404401,CHARLESWORTH,1,neighbourhood,0.55,10d 06:00:00,D,10,B1,4531.0_1,
4532.0_1_B1,3225 - 35 A Ave,,20d 14:45:00,,53.46712332,-113.3923492,WILD ROSE,1,neighbourhood,0.412,10d 06:00:00,D,10,B1,4532.0_1,
4533.0_1_B1,East Side & Center 17 St: Whitemud Drive - 34 Av,,20d 14:45:00,,53.4764141,-113.3685041,TAMARACK,1,roadway,1.01,10d 06:00:00,D,10,B1,4533.0_1,
4538.0_1_B1,38 AVE-58 ST,,20d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1,neighbourhood,4.269,10d 06:00:00,D,10,B1,4538.0_1,
4539.0_1_B1,3335 - 25 Street,,20d 14:45:00,,53.465245,-113.3785316,SILVER BERRY,1,neighbourhood,1.1795,10d 06:00:00,D,10,B1,4539.0_1,
4543.0_1_B1,ELLERSLIE ROAD-66 ST,,20d 14:45:00,,53.42636695,-113.4405375,CHARLESWORTH,1,neighbourhood,2.8,10d 06:00:00,D,10,B1,4543.0_1,
4550.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51408458,-113.4324145,GAINER INDUSTRIAL,1,roadway,0.2385,10d 06:00:00,D,10,B1,4550.0_1,
4554.0_1_B1,66 St Ellerslie to 2 AVE,,20d 14:45:00,,53.42793174,-113.4427959,ELLERSLIE,1,roadway,0.375,10d 06:00:00,D,10,B1,4554.0_1,
4556.0_1_B1,FULTON ROAD-103-104 AVE,,20d 14:45:00,,53.54598543,-113.4250088,FULTON PLACE,1,neighbourhood,1.3815,10d 06:00:00,D,10,B1,4556.0_1,
4572.0_1_B1,KNOTTWOOD ROAD W-17 AVE,,20d 14:45:00,,53.44613593,-113.4576249,SATOO,1,neighbourhood,1.5575,10d 06:00:00,D,10,B1,4572.0_1,
4576.0_1_B1,94 AVE-OTTEWELL ROAD,,20d 14:45:00,,53.53142729,-113.4372789,OTTEWELL,1,neighbourhood,1.7105,10d 06:00:00,D,10,B1,4576.0_1,
4581.0_1_B1,Savaryn Drive & Summerside Link,,20d 14:45:00,,53.41291999,-113.4775009,SUMMERSIDE,1,neighbourhood,1.367,10d 06:00:00,D,10,B1,4581.0_1,
4586.0_1_B1,67-70 ST-101-103 AVE,,20d 14:45:00,,53.54272791,-113.432695,TERRACE HEIGHTS,1,neighbourhood,0.589,10d 06:00:00,D,10,B1,4586.0_1,
4604.0_1_B1,46 St & 106 Ave,,20d 14:45:00,,53.54981941,-113.4141054,GOLD BAR,1,neighbourhood,1.48,10d 06:00:00,D,10,B1,4604.0_1,
4609.0_1_B1,89 ST-95 AVE,,20d 14:45:00,,53.5307297,-113.4620961,STRATHEARN,1,neighbourhood,1.44,10d 06:00:00,D,10,B1,4609.0_1,
4616.0_1_B1,83 ST-100 AVE,,20d 14:45:00,,53.53934181,-113.4556598,FOREST HEIGHTS,1,neighbourhood,0.475,10d 06:00:00,D,10,B1,4616.0_1,
4623.0_1_B1,104 AVE-62 ST,,20d 14:45:00,,53.54797208,-113.4299653,FULTON PLACE,1,neighbourhood,1.3025,10d 06:00:00,D,10,B1,4623.0_1,
4625.0_1_B1,NE OF 79 ST-101 AVE,,20d 14:45:00,,53.54312581,-113.44647,RIVER VALLEY GOLD BAR,1,neighbourhood,1.08,10d 06:00:00,D,10,B1,4625.0_1,
4626.0_1_B1,76 ST-105 AVE,,20d 14:45:00,,53.54712329,-113.4437936,FOREST HEIGHTS,1,neighbourhood,0.355,10d 06:00:00,D,10,B1,4626.0_1,
4643.0_1_B1,Wayne Gretzky Drive: 101 Ave - River,,20d 14:45:00,,53.54981994,-113.4396051,FOREST HEIGHTS,1,neighbourhood,1.9285,10d 06:00:00,D,10,B1,4643.0_1,
4650.0_1_B1,N/S 23 AVE: 50ST - MILLWOODS RD E,,20d 14:45:00,,53.45546733,-113.4144299,WEINLOS,1,roadway,0.755,10d 06:00:00,D,10,B1,4650.0_1,
4651.0_1_B1,7304 ROWLAND ROAD,,20d 14:45:00,,53.55304255,-113.4392846,FOREST HEIGHTS,1,neighbourhood,0.175,10d 06:00:00,D,10,B1,4651.0_1,
4652.0_1_B1,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,,20d 14:45:00,,53.51742877,-113.4378236,KING EDWARD PARK,1,roadway,0.17,10d 06:00:00,D,10,B1,4652.0_1,
4655.0_1_B1,98 AVE - 93 ST,,20d 14:45:00,,53.53852272,-113.4712717,CLOVERDALE,1,neighbourhood,0.319,10d 06:00:00,D,10,B1,4655.0_1,
994667.0_1_B1,9411 - 97 Avenue,,20d 14:45:00,,53.53440614,-113.4725643,CLOVERDALE,1,neighbourhood,3.039,10d 06:00:00,D,10,B1,994667.0_1,
4674.0_1_B1,503 - 59 St SW (5805 - 3 AVE),,20d 14:45:00,,53.42917856,-113.4315572,CHARLESWORTH,1,neighbourhood,1.7,10d 06:00:00,D,10,B1,4674.0_1,
4682.0_1_B1,South of 32 Ave & East of Silver Berry Road,,20d 14:45:00,,53.46152714,-113.3758157,SILVER BERRY,1,neighbourhood,0.494,10d 06:00:00,D,10,B1,4682.0_1,
4683.0_1_B1,31 Ave East of 30 St,,20d 14:45:00,,53.46152891,-113.3794979,SILVER BERRY,1,neighbourhood,0.6175,10d 06:00:00,D,10,B1,4683.0_1,
4684.0_1_B1,96A AVE-OTTEWELL ROAD,,20d 14:45:00,,53.53412676,-113.4393086,OTTEWELL,1,neighbourhood,0.93,10d 06:00:00,D,10,B1,4684.0_1,
4685.0_1_B1,Sunset Blvd (70 St) - Ellerslie Rd,,20d 14:45:00,,53.42394909,-113.4492492,SUMMERSIDE,1,neighbourhood,0.75,10d 06:00:00,D,10,B1,4685.0_1,
4689.0_1_B1,91 ST E/W Parsons Rd - 25 Avenue,,20d 14:45:00,,53.41468495,-113.4813885,ELLERSLIE INDUSTRIAL,1,roadway,0.5,10d 06:00:00,D,10,B1,4689.0_1,
4708.0_1_B1,66 St SW & Ellerslie Road,,20d 14:45:00,,53.42376245,-113.4408112,WALKER,1,neighbourhood,0.6,10d 06:00:00,D,10,B1,4708.0_1,
4709.0_1_B1,55 St SW & 3 Ave SW (5607 3 AVE),,20d 14:45:00,,53.42802726,-113.4296006,CHARLESWORTH,1,neighbourhood,0.2,10d 06:00:00,D,10,B1,4709.0_1,
4725.0_1_B1,70 St SW & 16 Ave SW - 21 Ave SW,,20d 14:45:00,,53.41780384,-113.451045,SUMMERSIDE,1,neighbourhood,2.802,10d 06:00:00,D,10,B1,4725.0_1,
5321.0_1_B1,Orchards Gate SW & Orchards Dr SW,,20d 14:45:00,,53.40736169,-113.4741846,Summerside,1,neighbourhood,0.47,10d 06:00:00,D,10,B1,5321.0_1,
5323.0_1_B1,25 Ave SW & Orchards Gate,,20d 14:45:00,,53.40983397,-113.4709706,SUMMERSIDE,1,neighbourhood,0.5155,10d 06:00:00,D,10,B1,5323.0_1,
5565.0_1_B1,34 ave 21 st NW,,20d 14:45:00,,53.46643817,-113.3751525,WILD ROSE,1,neighbourhood,0.4465,10d 06:00:00,D,10,B1,5565.0_1,
5845.0_1_B1,66 St: 21 Ave SW to Ellerslie Rd,,20d 14:45:00,,53.417599851,-113.442478953,WALKER,1,roadway,0.6995,10d 06:00:00,D,10,B1,5845.0_1,
6250.0_1_B1,90 St & 23 Ave SW,,20d 14:45:00,,53.41169516,-113.4724155,SUMMERSIDE,1,neighbourhood,0.514,10d 06:00:00,D,10,B1,6250.0_1,
6286.0_1_B1,"East of 28 St, near 20 Ave NW",,20d 14:45:00,,53.450518786,-113.381810411,LAUREL,1,neighbourhood,2.189,10d 06:00:00,D,10,B1,6286.0_1,
6306.0_1_B1,Roper Rd & 36 St,,20d 14:45:00,,53.49648373,-113.3974274,PYLYPOW INDUSTRIAL,1,neighbourhood,2.5,10d 06:00:00,D,10,B1,6306.0_1,
6827.0_1_B1,Savaryn Drive and 22 Avenue SW,,20d 14:45:00,,53.41464618,-113.4624041,SUMMERSIDE,1,neighbourhood,3.435,10d 06:00:00,D,10,B1,6827.0_1,
6848.0_1_B1,70 Street SW and 18 Avenue SW,,20d 14:45:00,,53.41783449,-113.4492125,SUMMERSIDE,1,neighbourhood,2.5935,10d 06:00:00,D,10,B1,6848.0_1,
7430.0_1_B1,32 St & 16A Ave NW,,20d 14:45:00,,53.44484975,-113.390003,LAUREL,1,neighbourhood,1.268,10d 06:00:00,D,10,B1,7430.0_1,
8287.0_1_B1,32 Street - 17A Avenue,,20d 14:45:00,,53.44606634,-113.385804236,Laurel,1,neighbourhood,1.4495,10d 06:00:00,D,10,B1,8287.0_1,
8382.0_1_B1,Tamarack Blvd - 28 Avenue,,20d 14:45:00,,53.459029552,-113.363658425,TAMARACK,1,neighbourhood,0.6795,10d 06:00:00,D,10,B1,8382.0_1,
8442.0_1_B1,32 St & 14 Ave,,20d 14:45:00,,53.40568068,-113.4728549,Laurel,1,neighbourhood,0.248,10d 06:00:00,D,10,B1,8442.0_1,
8443.0_1_B1,East of Crabapple Run SW from 4709 Crabapple Run SW to 4631 Crabapple Run SW,,20d 14:45:00,,53.40568068,-113.4728549,Summerside,1,neighbourhood,0.1695,10d 06:00:00,D,10,B1,8443.0_1,
9146.0_1_B1,51 Avenue East of 34 Street,,20d 14:45:00,,53.4894329,-113.3920124,SOUTHEAST INDUSTRIAL,1,neighbourhood,0.4845,10d 06:00:00,D,10,B1,9146.0_1,
9354.0_1_B1,98 AVE-CONNORS ROAD-99 ST,,20d 14:45:00,,53.53407858,-113.483941,Cloverdale,1,neighbourhood,1.1015,10d 06:00:00,D,10,B1,9354.0_1,
2409.0_1_B1,98 ST/70-72 AVE + P.U.L. S/W 99ST&73AVE,,20d 14:45:00,,53.50761008,-113.4843723,HAZELDEAN,1,neighbourhood,0.795,10d 06:00:00,D,10,B1,2409.0_1,
2687_1_B1,#300 BULYEA ROAD,,19.0d 14:45:00,,53.47339753,-113.574114,Bulyea Heights,1,neighbourhood,4.8375,19.0d 06:00:00,D,1,B1,2687_1,19.0
75_1_B1,09 AVE-111-113 ST,,20d 14:45:00,,53.43955434,-113.5223116,Twin Brooks,1,neighbourhood,0.2645,10d 06:00:00,D,10,B1,75_1,
152_1_B1,Ellerslie Rd (9 Ave. SW) N. & S. side - (119 St.) to SCHOOL,,20.0d 14:45:00,,53.42490752,-113.5327273,MacEwan,1,neighbourhood,0.9,20.0d 06:00:00,D,1,B1,152_1,20.0
194_1_B1,FALCONER Road- # 1401 FALCONER ROAD,,14.0d 14:45:00,,53.46839614,-113.5912643,Falconer Heights,1,neighbourhood,0.198,14.0d 06:00:00,D,1,B1,194_1,14.0
208_1_B1,#1003 Leger Boulevard & Rabbit Hill Road,,19.0d 14:45:00,,53.4595878,-113.5675726,Leger,1,neighbourhood,0.3355,19.0d 06:00:00,D,1,B1,208_1,19.0
356_1_B1,29A AVE-104 ST,,11.0d 14:45:00,,53.46059016,-113.4965017,Ermineskin,1,neighbourhood,0.3265,11.0d 06:00:00,D,1,B1,356_1,11.0
