Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,Level,priority,raw-id,day
4542_0_B1,,D,MacTaggert,4032 Mactaggert Drive,53.43886273,-113.5612599,0.269,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,4542_0,6
4542_1_B1,,D,MacTaggert,4032 Mactaggert Drive,53.43886273,-113.5612599,0.269,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,4542_1,18
4543.0_0_B1,,D,CHARLESWORTH,ELLERSLIE ROAD-66 ST,53.42636695,-113.4405375,2.8,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4543.0_0,
4543.0_1_B1,,D,CHARLESWORTH,ELLERSLIE ROAD-66 ST,53.42636695,-113.4405375,2.8,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4543.0_1,
4550.0_0_B1,,D,GAINER INDUSTRIAL,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,53.51408458,-113.4324145,0.2385,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4550.0_0,
4550.0_1_B1,,D,GAINER INDUSTRIAL,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,53.51408458,-113.4324145,0.2385,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4550.0_1,
4554.0_0_B1,,D,ELLERSLIE,66 St Ellerslie to 2 AVE,53.42793174,-113.4427959,0.375,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4554.0_0,
4554.0_1_B1,,D,ELLERSLIE,66 St Ellerslie to 2 AVE,53.42793174,-113.4427959,0.375,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4554.0_1,
4556.0_0_B1,,D,FULTON PLACE,FULTON ROAD-103-104 AVE,53.54598543,-113.4250088,1.3815,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4556.0_0,
4556.0_1_B1,,D,FULTON PLACE,FULTON ROAD-103-104 AVE,53.54598543,-113.4250088,1.3815,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4556.0_1,
4562.0_0_B1,,D,RIVER VALLEY GOLD BAR,106 Ave & 43 St,53.55184294,-113.4089197,0.035,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4562.0_0,
4562.0_1_B1,,D,RIVER VALLEY GOLD BAR,106 Ave & 43 St,53.55184294,-113.4089197,0.035,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4562.0_1,
4572.0_0_B1,,D,SATOO,KNOTTWOOD ROAD W-17 AVE,53.44613593,-113.4576249,1.5575,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4572.0_0,
4572.0_1_B1,,D,SATOO,KNOTTWOOD ROAD W-17 AVE,53.44613593,-113.4576249,1.5575,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4572.0_1,
4576.0_0_B1,,D,OTTEWELL,94 AVE-OTTEWELL ROAD,53.53142729,-113.4372789,1.7105,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4576.0_0,
4576.0_1_B1,,D,OTTEWELL,94 AVE-OTTEWELL ROAD,53.53142729,-113.4372789,1.7105,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4576.0_1,
4581.0_0_B1,,D,SUMMERSIDE,Savaryn Drive & Summerside Link,53.41291999,-113.4775009,1.367,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4581.0_0,
4581.0_1_B1,,D,SUMMERSIDE,Savaryn Drive & Summerside Link,53.41291999,-113.4775009,1.367,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4581.0_1,
4583.0_0_B1,,D,OTTEWELL,S/S & C 98 AVE: 67A ST - TERRACE ROAD,53.53704906,-113.4293798,0.138,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4583.0_0,
4583.0_1_B1,,D,OTTEWELL,S/S & C 98 AVE: 67A ST - TERRACE ROAD,53.53704906,-113.4293798,0.138,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4583.0_1,
4586.0_0_B1,,D,TERRACE HEIGHTS,67-70 ST-101-103 AVE,53.54272791,-113.432695,0.589,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4586.0_0,
4586.0_1_B1,,D,TERRACE HEIGHTS,67-70 ST-101-103 AVE,53.54272791,-113.432695,0.589,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4586.0_1,
4590_0_B1,,D,Ambleside,2035 Armitage Green SW,53.4298755,-113.6043016,0.3725,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,4590_0,5
4590_1_B1,,D,Ambleside,2035 Armitage Green SW,53.4298755,-113.6043016,0.3725,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,4590_1,17
4596_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,5,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,4596_0,5
4596_1_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,5,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,A2,1,4596_1,13
4596_2_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,5,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,4596_2,19
4601.0_0_B1,,D,KENILWORTH,75 ST-87 AVE,53.52224743,-113.4420834,0.017,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4601.0_0,
4601.0_1_B1,,D,KENILWORTH,75 ST-87 AVE,53.52224743,-113.4420834,0.017,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4601.0_1,
4604.0_0_B1,,D,GOLD BAR,46 St & 106 Ave,53.54981941,-113.4141054,1.48,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4604.0_0,
4604.0_1_B1,,D,GOLD BAR,46 St & 106 Ave,53.54981941,-113.4141054,1.48,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4604.0_1,
4609.0_0_B1,,D,STRATHEARN,89 ST-95 AVE,53.5307297,-113.4620961,1.44,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4609.0_0,
4609.0_1_B1,,D,STRATHEARN,89 ST-95 AVE,53.5307297,-113.4620961,1.44,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4609.0_1,
4616.0_0_B1,,D,FOREST HEIGHTS,83 ST-100 AVE,53.53934181,-113.4556598,0.475,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4616.0_0,
4616.0_1_B1,,D,FOREST HEIGHTS,83 ST-100 AVE,53.53934181,-113.4556598,0.475,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4616.0_1,
4623.0_0_B1,,D,FULTON PLACE,104 AVE-62 ST,53.54797208,-113.4299653,1.3025,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4623.0_0,
4623.0_1_B1,,D,FULTON PLACE,104 AVE-62 ST,53.54797208,-113.4299653,1.3025,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4623.0_1,
4625.0_0_B1,,D,RIVER VALLEY GOLD BAR,NE OF 79 ST-101 AVE,53.54312581,-113.44647,1.08,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4625.0_0,
4625.0_1_B1,,D,RIVER VALLEY GOLD BAR,NE OF 79 ST-101 AVE,53.54312581,-113.44647,1.08,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4625.0_1,
4626.0_0_B1,,D,FOREST HEIGHTS,76 ST-105 AVE,53.54712329,-113.4437936,0.355,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4626.0_0,
4626.0_1_B1,,D,FOREST HEIGHTS,76 ST-105 AVE,53.54712329,-113.4437936,0.355,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4626.0_1,
4630_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,5,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,4630_0,5
4630_1_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,5,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,4630_1,12
4630_2_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,5,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,4630_2,19
4636.0_0_B1,,D,Roper Industrial,7004 McIntyre,53.49657781,-113.4349257,0.1445,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4636.0_0,
4636.0_1_B1,,D,Roper Industrial,7004 McIntyre,53.49657781,-113.4349257,0.1445,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4636.0_1,
4643.0_0_B1,,D,FOREST HEIGHTS,Wayne Gretzky Drive: 101 Ave - River,53.54981994,-113.4396051,1.9285,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4643.0_0,
4643.0_1_B1,,D,FOREST HEIGHTS,Wayne Gretzky Drive: 101 Ave - River,53.54981994,-113.4396051,1.9285,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4643.0_1,
4644.0_0_B1,,D,ELLERSLIE,E/S 91 St: Edwards Drive - Easton Road,53.4289211,-113.4718033,0.1595,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4644.0_0,
4644.0_1_B1,,D,ELLERSLIE,E/S 91 St: Edwards Drive - Easton Road,53.4289211,-113.4718033,0.1595,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4644.0_1,
4650.0_0_B1,,D,WEINLOS,N/S 23 AVE: 50ST - MILLWOODS RD E,53.45546733,-113.4144299,0.755,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4650.0_0,
4650.0_1_B1,,D,WEINLOS,N/S 23 AVE: 50ST - MILLWOODS RD E,53.45546733,-113.4144299,0.755,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4650.0_1,
4651.0_0_B1,,D,FOREST HEIGHTS,7304 ROWLAND ROAD,53.55304255,-113.4392846,0.175,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4651.0_0,
4651.0_1_B1,,D,FOREST HEIGHTS,7304 ROWLAND ROAD,53.55304255,-113.4392846,0.175,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4651.0_1,
4652.0_0_B1,,D,KING EDWARD PARK,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,53.51742877,-113.4378236,0.17,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4652.0_0,
4652.0_1_B1,,D,KING EDWARD PARK,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,53.51742877,-113.4378236,0.17,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4652.0_1,
4655.0_0_B1,,D,CLOVERDALE,98 AVE - 93 ST,53.53852272,-113.4712717,0.319,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4655.0_0,
4655.0_1_B1,,D,CLOVERDALE,98 AVE - 93 ST,53.53852272,-113.4712717,0.319,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4655.0_1,
466_0_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.25,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,A2,1,466_0,5
466_1_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.25,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,A2,1,466_1,12
466_2_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.25,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,A2,1,466_2,19
4668_0_B1,,D,Windermere North,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,53.44298834,-113.6089682,0.427,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,4668_0,4
4668_1_B1,,D,Windermere North,Whitelaw Gate - 3250 Whitelaw Drive & Btw. 3427 West Landing & 3320 West Court,53.44298834,-113.6089682,0.427,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,4668_1,13
4674.0_0_B1,,D,CHARLESWORTH,503 - 59 St SW (5805 - 3 AVE),53.42917856,-113.4315572,1.7,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4674.0_0,
4674.0_1_B1,,D,CHARLESWORTH,503 - 59 St SW (5805 - 3 AVE),53.42917856,-113.4315572,1.7,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4674.0_1,
4676.0_0_B1,,D,GOLD BAR,44 ST-105A AVE,53.54972528,-113.4080734,0.076,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4676.0_0,
4676.0_1_B1,,D,GOLD BAR,44 ST-105A AVE,53.54972528,-113.4080734,0.076,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4676.0_1,
4679_0_B1,,D,MacTaggert,4032 Mactaggert Drive,53.44011896,-113.5627694,0.331,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,4679_0,6
4679_1_B1,,D,MacTaggert,4032 Mactaggert Drive,53.44011896,-113.5627694,0.331,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,4679_1,18
468.0_0_B1,,D,CRAWFORD PLAINS,42 ST-12-10 AVE,53.43896847,-113.4071036,0.025,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,468.0_0,5
468.0_1_B1,,D,CRAWFORD PLAINS,42 ST-12-10 AVE,53.43896847,-113.4071036,0.025,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,468.0_1,11
4682.0_0_B1,,D,SILVER BERRY,South of 32 Ave & East of Silver Berry Road,53.46152714,-113.3758157,0.494,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4682.0_0,
4682.0_1_B1,,D,SILVER BERRY,South of 32 Ave & East of Silver Berry Road,53.46152714,-113.3758157,0.494,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4682.0_1,
4683.0_0_B1,,D,SILVER BERRY,31 Ave East of 30 St,53.46152891,-113.3794979,0.6175,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4683.0_0,
4683.0_1_B1,,D,SILVER BERRY,31 Ave East of 30 St,53.46152891,-113.3794979,0.6175,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4683.0_1,
4684.0_0_B1,,D,OTTEWELL,96A AVE-OTTEWELL ROAD,53.53412676,-113.4393086,0.93,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4684.0_0,
4684.0_1_B1,,D,OTTEWELL,96A AVE-OTTEWELL ROAD,53.53412676,-113.4393086,0.93,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4684.0_1,
4685.0_0_B1,,D,SUMMERSIDE,Sunset Blvd (70 St) - Ellerslie Rd,53.42394909,-113.4492492,0.75,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4685.0_0,
4685.0_1_B1,,D,SUMMERSIDE,Sunset Blvd (70 St) - Ellerslie Rd,53.42394909,-113.4492492,0.75,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4685.0_1,
4689.0_0_B1,,D,ELLERSLIE INDUSTRIAL,91 ST E/W Parsons Rd - 25 Avenue,53.41468495,-113.4813885,0.5,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,4689.0_0,
4689.0_1_B1,,D,ELLERSLIE INDUSTRIAL,91 ST E/W Parsons Rd - 25 Avenue,53.41468495,-113.4813885,0.5,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4689.0_1,
4708.0_0_B1,,D,WALKER,66 St SW & Ellerslie Road,53.42376245,-113.4408112,0.6,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4708.0_0,
4708.0_1_B1,,D,WALKER,66 St SW & Ellerslie Road,53.42376245,-113.4408112,0.6,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4708.0_1,
4709.0_0_B1,,D,CHARLESWORTH,55 St SW & 3 Ave SW (5607 3 AVE),53.42802726,-113.4296006,0.2,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4709.0_0,
4709.0_1_B1,,D,CHARLESWORTH,55 St SW & 3 Ave SW (5607 3 AVE),53.42802726,-113.4296006,0.2,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4709.0_1,
4725.0_0_B1,,D,SUMMERSIDE,70 St SW & 16 Ave SW - 21 Ave SW,53.41780384,-113.451045,2.802,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,4725.0_0,
4725.0_1_B1,,D,SUMMERSIDE,70 St SW & 16 Ave SW - 21 Ave SW,53.41780384,-113.451045,2.802,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,4725.0_1,
4735_0_B1,,D,MacTaggert,from Pond to 4073 Mactaggert Drive,53.4395093,-113.558787,0.16,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,4735_0,4
4735_1_B1,,D,MacTaggert,from Pond to 4073 Mactaggert Drive,53.4395093,-113.558787,0.16,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,4735_1,17
4754_0_B1,,D,Hodgson,23 Ave. - Rabbit Hill Road to Bridge,53.45423656,-113.5605874,0.2725,6.0d 06:00:00,6.0d 14:45:00,1,roadway,B1,1,4754_0,6
4754_1_B1,,D,Hodgson,23 Ave. - Rabbit Hill Road to Bridge,53.45423656,-113.5605874,0.2725,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4754_1,
4755_0_B1,,D,Leger,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,53.45499923,-113.577384,0.657,3.0d 06:00:00,3.0d 14:45:00,1,roadway,B1,1,4755_0,3
4755_1_B1,,D,Leger,Road Buffer 23 Ave.- Terwilleger Drive to Rabbit Hill Road,53.45499923,-113.577384,0.657,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,4755_1,
487_0_B1,,D,Haddow,1808 Haswell Way,53.45113302,-113.5995119,0.331,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,487_0,5
487_1_B1,,D,Haddow,1808 Haswell Way,53.45113302,-113.5995119,0.331,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,487_1,13
5083_0_B1,,D,MacTaggert,Maynard Way to 4132 Mactaggert Drive,53.44279028,-113.5581513,0.9,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,5083_0,6
5083_1_B1,,D,MacTaggert,Maynard Way to 4132 Mactaggert Drive,53.44279028,-113.5581513,0.9,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,5083_1,17
511.0_0_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.4618982,4.0115,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,511.0_0,6
511.0_1_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.4618982,4.0115,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,511.0_1,17
5321.0_0_B1,,D,Summerside,Orchards Gate SW & Orchards Dr SW,53.40736169,-113.4741846,0.47,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,5321.0_0,
5321.0_1_B1,,D,Summerside,Orchards Gate SW & Orchards Dr SW,53.40736169,-113.4741846,0.47,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,5321.0_1,
5323.0_0_B1,,D,SUMMERSIDE,25 Ave SW & Orchards Gate,53.40983397,-113.4709706,0.5155,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,5323.0_0,
5323.0_1_B1,,D,SUMMERSIDE,25 Ave SW & Orchards Gate,53.40983397,-113.4709706,0.5155,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,5323.0_1,
536_0_B1,,D,Richford,9 Ave. - 110 St to 107 St.,53.42521698,-113.5090275,0.25,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,536_0,6
536_1_B1,,D,Richford,9 Ave. - 110 St to 107 St.,53.42521698,-113.5090275,0.25,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,536_1,19
5544_0_B1,,D,Terwillegar South,South Terwillegar Dr & Shaske Dr,53.43681285,-113.5782311,1.217,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,5544_0,4
5544_1_B1,,D,Terwillegar South,South Terwillegar Dr & Shaske Dr,53.43681285,-113.5782311,1.217,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,5544_1,17
5545_0_B1,,D,Terwillegar South,156st & South Terwillegar Blvd,53.43914772,-113.5855744,0.358,4.0d 06:00:00,4.0d 14:45:00,1,neighbourhood,B1,1,5545_0,4
5545_1_B1,,D,Terwillegar South,156st & South Terwillegar Blvd,53.43914772,-113.5855744,0.358,13.0d 06:00:00,13.0d 14:45:00,1,neighbourhood,B1,1,5545_1,13
5565.0_0_B1,,D,WILD ROSE,34 ave 21 st NW,53.46643817,-113.3751525,0.4465,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,5565.0_0,
5565.0_1_B1,,D,WILD ROSE,34 ave 21 st NW,53.46643817,-113.3751525,0.4465,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,5565.0_1,
559_0_B1,,D,Ramsey Heights,43 AVE-147A ST,53.47916891,-113.5760812,0.1955,3.0d 06:00:00,3.0d 14:45:00,1,neighbourhood,B1,1,559_0,3
559_1_B1,,D,Ramsey Heights,43 AVE-147A ST,53.47916891,-113.5760812,0.1955,11.0d 06:00:00,11.0d 14:45:00,1,neighbourhood,B1,1,559_1,11
568.0_0_B1,,D,GAINER INDUSTRIAL,50 ST BTWN 76 & 82 AVE,53.51698107,-113.4182013,0.1975,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,568.0_0,6
568.0_1_B1,,D,GAINER INDUSTRIAL,50 ST BTWN 76 & 82 AVE,53.51698107,-113.4182013,0.1975,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,568.0_1,17
571_0_B1,,D,Haddow,1572 Hector Road,53.45870501,-113.6051601,0.1,6.0d 06:00:00,6.0d 14:45:00,1,neighbourhood,B1,1,571_0,6
571_1_B1,,D,Haddow,1572 Hector Road,53.45870501,-113.6051601,0.1,14.0d 06:00:00,14.0d 14:45:00,1,neighbourhood,B1,1,571_1,14
5845.0_0_B1,,D,WALKER,66 St: 21 Ave SW to Ellerslie Rd,53.417599851,-113.442478953,0.6995,0d 06:00:00,10d 14:45:00,1,roadway,B1,1,5845.0_0,
5845.0_1_B1,,D,WALKER,66 St: 21 Ave SW to Ellerslie Rd,53.417599851,-113.442478953,0.6995,11d 06:00:00,20d 14:45:00,1,roadway,B1,1,5845.0_1,
590.0_0_B1,,D,GOLD BAR,47 ST & 106B AVE,53.55320893,-113.4135622,0.765,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,590.0_0,10
590.0_1_B1,,D,GOLD BAR,47 ST & 106B AVE,53.55320893,-113.4135622,0.765,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,590.0_1,19
596.0_0_B1,,D,PYLYPOW INDUSTRIAL,50 St: 70 Ave - Whitemud Drive Whitemud Drive,53.49914123,-113.4180896,0.444,1.0d 06:00:00,1.0d 14:45:00,1,roadway,B1,1,596.0_0,1
596.0_1_B1,,D,PYLYPOW INDUSTRIAL,50 St: 70 Ave - Whitemud Drive Whitemud Drive,53.49914123,-113.4180896,0.444,16.0d 06:00:00,16.0d 14:45:00,1,roadway,B1,1,596.0_1,16
597.0_0_B1,,D,TWEDDLE PLACE,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,53.48042908,-113.4525123,1.197,1.0d 06:00:00,1.0d 14:45:00,1,roadway,B1,1,597.0_0,1
597.0_1_B1,,D,TWEDDLE PLACE,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,53.48042908,-113.4525123,1.197,14.0d 06:00:00,14.0d 14:45:00,1,roadway,B1,1,597.0_1,14
6026_0_B1,,D,Haddow,2069 HADDOW DRIVE,53.45361451,-113.595946,3.884,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,6026_0,5
6026_1_B1,,D,Haddow,2069 HADDOW DRIVE,53.45361451,-113.595946,3.884,18.0d 06:00:00,18.0d 14:45:00,1,neighbourhood,B1,1,6026_1,18
6046_0_B1,,D,MacTaggert,from #5508 to #5518 McLuhan Bluff,53.4361412,-113.5620046,0.06,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,6046_0,5
6046_1_B1,,D,MacTaggert,from #5508 to #5518 McLuhan Bluff,53.4361412,-113.5620046,0.06,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,6046_1,17
6167_0_B1,,D,Ambleside,Ellerslie Rd,53.42621144,-113.5736491,0.1215,5.0d 06:00:00,5.0d 14:45:00,1,neighbourhood,B1,1,6167_0,5
6167_1_B1,,D,Ambleside,Ellerslie Rd,53.42621144,-113.5736491,0.1215,17.0d 06:00:00,17.0d 14:45:00,1,neighbourhood,B1,1,6167_1,17
6250.0_0_B1,,D,SUMMERSIDE,90 St & 23 Ave SW,53.41169516,-113.4724155,0.514,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,6250.0_0,
6250.0_1_B1,,D,SUMMERSIDE,90 St & 23 Ave SW,53.41169516,-113.4724155,0.514,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,6250.0_1,
6286.0_0_B1,,D,LAUREL,"East of 28 St, near 20 Ave NW",53.450518786,-113.381810411,2.189,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,6286.0_0,
6286.0_1_B1,,D,LAUREL,"East of 28 St, near 20 Ave NW",53.450518786,-113.381810411,2.189,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,6286.0_1,
6306.0_0_B1,,D,PYLYPOW INDUSTRIAL,Roper Rd & 36 St,53.49648373,-113.3974274,2.5,0d 06:00:00,10d 14:45:00,1,neighbourhood,B1,1,6306.0_0,
6306.0_1_B1,,D,PYLYPOW INDUSTRIAL,Roper Rd & 36 St,53.49648373,-113.3974274,2.5,11d 06:00:00,20d 14:45:00,1,neighbourhood,B1,1,6306.0_1,
64.0_0_B1,,D,OTTEWELL,74 ST-96B AVE,53.53620179,-113.440336,0.0425,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,B1,1,64.0_0,10
64.0_1_B1,,D,OTTEWELL,74 ST-96B AVE,53.53620179,-113.440336,0.0425,19.0d 06:00:00,19.0d 14:45:00,1,neighbourhood,B1,1,64.0_1,19
642.0_0_B1,,D,LARKSPUR,39-41 AVE & 23 ST-TRANSALTA R.O.W.,53.47865242,-113.3791748,0.0715,9.0d 06:00:00,9.0d 14:45:00,1,neighbourhood,B1,1,642.0_0,9
642.0_1_B1,,D,LARKSPUR,39-41 AVE & 23 ST-TRANSALTA R.O.W.,53.47865242,-113.3791748,0.0715,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,642.0_1,20
643.0_0_B1,,D,KING EDWARD PARK,77 AVE-73 ST,53.51372686,-113.4410012,0.0985,12.0d 06:00:00,12.0d 14:45:00,1,neighbourhood,B1,1,643.0_0,12
643.0_1_B1,,D,KING EDWARD PARK,77 AVE-73 ST,53.51372686,-113.4410012,0.0985,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,B1,1,643.0_1,20
649_0_B1,,D,Empire Park,111 ST: WHITEMUD DRIVE to 51 AVE,53.48532079,-113.5176727,0.5705,7.0d 06:00:00,7.0d 14:45:00,1,neighbourhood,B1,1,649_0,7
