Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day
10018_1_B1,,D,Windermere,738 Windermere Wynd,53.441214417,-113.626032458,0.018055555555555537,12.0d 06:00:00,12.0d 14:45:00,1.0,neighbourhood,1.0,B1,10018_1,12.0
10019_1_B1,,D,Allard,680 Allard Blvd,53.400844916000004,-113.53425172200001,0.0031944444444444585,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10019_1,
10032_1_B1,,D,Ambleside,3604 Allan Dr SW,53.42862657,-113.594079171,0.02291666666666667,12.0d 06:00:00,12.0d 14:45:00,1.0,neighbourhood,1.0,B1,10032_1,12.0
10033_1_B1,,D,Chappelle Area,3346 Cutler Crescent,53.40656046,-113.566904756,0.019305555555555538,14.0d 06:00:00,14.0d 14:45:00,1.0,neighbourhood,1.0,B1,10033_1,14.0
10045_1_B1,,D,Charlesworth,Adjacent to 714 Charlesworth Way SW,53.425948618,-113.40028490000002,0.0016666666666666668,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10045_1,
10059_1_B1,,D,Charlesworth,Charlesworth Dr SW at Charlesworth Way,53.4265816,-113.4001466,0.043750000000000004,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10059_1,
10060_1_B1,,D,,Savaryn Dr SW and 25 Ave,53.411021106999996,-113.46066499999999,0.0027777777777777918,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10060_1,
10071_1_B1,,D,Tamarack,Adjacent to 1528 30 Ave NW,53.461070893999995,-113.36765630000001,0.0011111111111111252,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10071_1,
10073_1_B1,,D,Tamarack,12 St and 29 Ave NW,53.459799243999996,-113.3633463,0.00125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10073_1,
10074_1_B1,,D,Tamarack,17 St and 28 Ave NW,53.4588433,-113.3685124,0.00722222222222221,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10074_1,
10075_1_B1,,D,Tamarack,17 St and 28 Ave NW,53.46065597,-113.3685558,0.016111111111111128,11.0d 06:00:00,11.0d 14:45:00,1.0,neighbourhood,1.0,B1,10075_1,11.0
10076_1_B1,,D,Tamarack,344 Silverberry Road,53.46142168,-113.36781670000002,0.017222222222222205,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10076_1,
10084_1_B1,,D,Walker,1820 53 St SW,53.41801224,-113.42346200000001,0.014861111111111129,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10084_1,
10085_1_B1,,D,Chappele Area,1137 Chappelle Blvd SW,53.40598414,-113.5730267,0.042777777777777914,14.0d 06:00:00,14.0d 14:45:00,1.0,neighbourhood,1.0,B1,10085_1,14.0
10089_1_B1,,D,Windermere,Walk way North of Wingfield Point and 170 St NW,53.45315076,-113.61415090000001,0.0025,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10089_1,
10090_1_B1,,D,Windermere,Walkway East of Whispering River Dr NW on Woolsey Link NW,53.45026628,-113.6100129,0.002916666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10090_1,
10091_1_B1,,D,Windermere,Walkway East of Whispering River Dr NW South of Wingfield Cape NW,53.44843939,-113.6089997,0.0022222222222222083,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10091_1,
10092_1_B1,,D,Windermere,16 Ave NW on both sides of Whispering River Dr NW,53.44669002,-113.60965929999999,0.012499999999999999,12.0d 06:00:00,12.0d 14:45:00,1.0,neighbourhood,1.0,B1,10092_1,12.0
10104_1_B1,,D,Chappele Area,5280 Chappelle Road SW,53.40102631,-113.5725043,0.04027777777777774,14.0d 06:00:00,14.0d 14:45:00,1.0,neighbourhood,1.0,B1,10104_1,14.0
10107_1_B1,,D,Windermere,949 Wood Place NW,53.44031616,-113.62715829999999,0.0005555555555555417,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10107_1,
10108_1_B1,,D,Windermere,925 Wood Place NW,53.44076183,-113.62455,0.0011111111111111252,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10108_1,
10110_1_B1,,D,Charlesworth,2Ave & 51St to 50St Walkway,53.43003745,-113.41873729999999,0.002638888888888875,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10110_1,
10114_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43960311,-113.6269381,0.011805555555555543,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10114_1,
10115_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43949725,-113.61978329999998,0.0015277777777777917,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10115_1,
10117_1_B1,,D,Windermere,Ware Rd and Ware crescent walkway to Windermere wynd NW,53.44304336,-113.6200584,0.0018055555555555418,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10117_1,
10124_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43921938,-113.6196659,0.15041666666666667,10d 06:00:00,20d 14:45:00,1.0,neighbourhood,10.0,B1,10124_1,
439.0_0_A1,,D,CAPILANO,10988 50 Street NW,53.55772552,-113.4276558,0.26569444444444457,0.0d 06:00:00,0.0d 14:45:00,1.0,neighbourhood,1.0,A1,439.0_0,0.0
542.0_0_A1,,D,MILL CREEK RAVINE NORTH,82 AVE-95A ST,53.519794299999994,-113.4742138,0.13888888888888876,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,542.0_0,
735.0_0_A1,,D,HAZELDEAN,70-76 AVE - 93ST TO RAVINE,53.50944504,-113.46676070000001,0.04958333333333333,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,735.0_0,
826.0_0_A2,,D,STRATHCONA,86 AVE-103 ST,53.52278344,-113.495112,0.03486111111111113,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,826.0_0,
1193.0_0_A2,,D,DAVIES INDUSTRIAL WEST,WAGNER ROAD - 86 ST,53.49922599,-113.45255470000001,0.23805555555555544,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1193.0_0,6.0
1380.0_0_A1,,D,MILL CREEK RAVINE SOUTH,83-86 ST & 63-70 AVE,53.50441537,-113.4562932,0.04847222222222208,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A1,1380.0_0,6.0
1674.0_0_A1,,D,HAZELDEAN,66-70 AVE-E OF 93 ST BY RAVINE,53.50483238,-113.4689413,0.02138888888888887,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A1,1674.0_0,5.0
1869.0_0_A2,,D,AVONMORE,NORTH SIDE ARGYLL ROAD: 83-75 ST,53.5055051,-113.4487169,0.02125,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1869.0_0,6.0
1906.0_0_A2,,D,GOLD BAR,50 ST-101-106 AVE,53.54687053,-113.41856010000001,0.12541666666666665,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1906.0_0,
1991.0_0_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.06763888888888876,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1991.0_0,6.0
2373.0_0_A2,,D,STRATHCONA,103 ST/83-86 AVE,53.52043525,-113.4947621,0.042083333333333334,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2373.0_0,
2390.0_0_A1,,D,CLOVERDALE,9626 9sA Street NW,53.53603562,-113.47804280000001,0.16666666666666666,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,2390.0_0,
2412.0_0_A2,,D,STRATHCONA,86 AVE-101 ST,53.52130133,-113.49340179999999,0.012083333333333333,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2412.0_0,
2425.0_0_A2,,D,STRATHCONA,85 AVE/103-104 ST,53.52087881,-113.4967304,0.042083333333333334,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2425.0_0,
2459.0_0_A2,,D,MILL CREEK RAVINE SOUTH,66 AVE-88 ST,53.50201544,-113.46585479999999,0.03333333333333333,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2459.0_0,5.0
2970_0_0_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.48289789999999,-113.4211068,0.2649471153846146,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,2970_0,
2970_1_0_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.48289789999999,-113.4211068,0.2649471153846146,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,2970_0,
3121_0_A1,,D,RIVER VALLEY GOLD BAR,106 AVE & 43 ST,53.55432133,-113.4081388,0.00972222222222221,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,3121_0,
3402_0_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,0.12513888888888877,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,3402_0,
3504_0_A2,,D,IDYLWYLDE,SOUTH SIDE 90 AVE-75 ST-B.D.SCHOOL,53.52502939,-113.44762040000002,0.09833333333333333,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,3504_0,
4282_0_A1,,D,MILL CREEK RAVINE SOUTH,93 ST & 82 AVE,53.51772153,-113.47095459999998,0.007638888888888876,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,4282_0,
4394_0_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.21666666666666667,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,4394_0,
4521_0_A1,,D,MILL CREEK RAVINE SOUTH,80 AVE & 91 ST,53.51548244,-113.4701389,0.056944444444444575,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A1,4521_0,
4179_0_A2,,D,OTTEWELL,95 AVE-AUSTIN OBRIEN ROAD,53.53580303,-113.4249695,0.025416666666666667,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,4179_0,
4124_0_A2,,D,IDYLWYLDE,81-83 ST & 88-90 AVE,53.52360512,-113.4545367,0.105,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,4124_0,
4376_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.2472222222222221,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,4376_0,
1903_0_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.44027790000001,0.19786880018115938,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1903_0,3.0
1903_0_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.44027790000001,0.19786880018115938,4.0d 06:00:00,4.0d 14:45:00,1.0,neighbourhood,1.0,A2,1903_0,4.0
1903_1_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.44027790000001,0.19786880018115938,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1903_0,3.0
1903_1_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.44027790000001,0.19786880018115938,4.0d 06:00:00,4.0d 14:45:00,1.0,neighbourhood,1.0,A2,1903_0,4.0
1193_0_A2,,D,DAVIES INDUSTRIAL WEST,WAGNER ROAD - 86 ST,53.49922599,-113.45255470000001,0.12638888888888875,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1193_0,3.0
1938_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.2613888888888887,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1938_0,3.0
2157_0_0_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.50841170000001,0.20833333333333334,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,2157_0,3.0
2157_1_0_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.50841170000001,0.20833333333333334,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,2157_0,3.0
312_0_A2,,D,Brookside,51 AVE-142 ST,53.48748589,-113.5659146,0.0025,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,312_0,
466_0_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.19208333333333336,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,466_0,3.0
684_0_A2,,D,Parkallen,65 AVE-112 ST,53.50213359,-113.5197294,0.01,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,684_0,
827_0_A2,,D,Garneau,80 AVE-112 ST,53.51638268,-113.5217269,0.0802777777777779,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,827_0,3.0
1021_0_A2,,D,Allendale,63 AVE-106 ST,53.50132503,-113.5031567,0.08791666666666666,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1021_0,3.0
1151_0_A2,,D,Parkallen,65 AVE-111 ST,53.50271269,-113.5182882,0.12791666666666665,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1151_0,3.0
1204_0_A2,,D,Brookside,46 AVE-141 ST,53.4841667,-113.563694,0.00972222222222221,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1204_0,
1240_0_A2,,D,Brookside,47 AVE-141 ST,53.48467129,-113.56379799999999,0.004166666666666667,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1240_0,
1294_0_A2,,D,McKernan,73 AVE-111A-112A ST,53.50990058,-113.51980060000001,0.014583333333333332,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1294_0,
1366_0_A2,,D,McKernan,79 AVE - 115 ST,53.51515315,-113.53010379999999,0.05125,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1366_0,3.0
1394_0_A2,,D,Brookside,60 AVE-143A ST,53.49795571,-113.5683269,0.0077777777777777906,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1394_0,
1437_0_A2,,D,Malmo Plains,49 AVE-114 ST,53.48613255,-113.5251761,0.04958333333333333,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1437_0,
1442_0_A2,,D,Queen Alexanda,78 AVE-108 ST,53.51404644,-113.51040900000001,0.06083333333333333,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1442_0,
1492_0_A2,,D,Queen Alexanda,80 AVE-108 ST,53.51662569,-113.51063229999998,0.013194444444444458,4.0d 06:00:00,4.0d 14:45:00,1.0,neighbourhood,1.0,A2,1492_0,4.0
1506_0_A2,,D,McKernan,76 AVE-112 ST,53.51153414,-113.51927079999999,0.057916666666666665,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1506_0,
1514_0_A2,,D,Pleasantview,57-59 AVE-108 ST,53.49465765,-113.51061750000001,0.07638888888888876,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1514_0,3.0
1531_0_A2,,D,Blue Quill Estates,28 AVE-119 ST,53.45726571,-113.53835590000001,0.13194444444444456,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1531_0,3.0
1566_0_A2,,D,Skyrattler,SADDLEBACK ROAD-114 ST,53.45079412,-113.52308020000001,0.035416666666666666,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,1566_0,3.0
1590_0_A2,,D,RiverValley Walterdale,WALTERDALE ROAD-105 ST,53.52814906,-113.50525959999999,0.11013888888888874,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1590_0,6.0
1687_0_A2,,D,Brookside,52 AVE-141 ST,53.48947319,-113.56408449999999,0.003472222222222208,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1687_0,
1688_0_A2,,D,Brookside,58 AVE-143A ST,53.4948405,-113.56823390000001,0.002361111111111125,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1688_0,
1689_0_A2,,D,Brookside,53 Ave. - Whitemud Dr. to 140 St.,53.4904304,-113.5676581,0.02527777777777779,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1689_0,
1720_0_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.03166666666666667,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1720_0,
1791_0_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.53872949999999,0.02,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1791_0,6.0
1859_0_A2,,D,Brookside,141 ST-53-60 AVE,53.49371434,-113.5635699,0.06458333333333334,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1859_0,
1866_0_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.07375,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,1866_0,6.0
1885_0_A2,,D,Steinhauer,106 ST-29-34 AVE,53.46501407,-113.5032784,0.07208333333333333,1d 06:00:00,2d 14:45:00,1.0,roadway,10.0,A2,1885_0,
1886_0_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.51567309999999,0.06661111111111125,1d 06:00:00,2d 14:45:00,1.0,roadway,10.0,A2,1886_0,
1893_0_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.52760479999999,-113.5470072,0.2714583333333333,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,1893_0,
1893_1_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.52760479999999,-113.5470072,0.2714583333333333,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,1893_0,
1893_2_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.52760479999999,-113.5470072,0.2714583333333333,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,1893_0,
1893_3_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.52760479999999,-113.5470072,0.2714583333333333,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A1,1893_0,
1920_0_A2,,D,River Valley Whitemud,Ft. Edmonton Rd. - Quesnell Interchange,53.50201708,-113.5719091,0.04597222222222208,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,1920_0,
2082_0_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.2175,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2082_0,6.0
2088_0_A2,,D,Duggan,111 ST-34 to 40 AVE,53.47052086,-113.51596090000001,0.057236111111111244,1.0d 06:00:00,1.0d 14:45:00,1.0,roadway,1.0,A2,2088_0,1.0
2150_0_A2,,D,Twin Brooks,BLACKMUD CREEK-RUNNING CREEK LANE,53.44025147,-113.51355759999998,0.004722222222222208,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2150_0,5.0
2174_0_0_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.22520833333333334,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,2174_0,3.0
2174_1_0_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.22520833333333334,3.0d 06:00:00,3.0d 14:45:00,1.0,neighbourhood,1.0,A2,2174_0,3.0
2190_0_A2,,D,Grandview Heights,63 AVE-126 ST,53.49914418,-113.5450879,0.1472222222222221,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2190_0,6.0
2191_0_A2,,D,Lansdowne,51 AVE-124 ST,53.48661841,-113.5440894,0.11416666666666668,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2191_0,6.0
2196_0_A2,,D,Ramsey Heights,44 AVE-RIVERBEND ROAD,53.48198664,-113.5820029,0.15555555555555542,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2196_0,5.0
2249_0_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.50207069999999,0.18138888888888874,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2249_0,6.0
2260_0_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.48569979999999,0.245,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2260_0,6.0
2266_0_0_A2,,D,RiverValley Walterdale,10380 Queen Elizabeth Park Road NW,53.525110600000005,-113.4993747,0.28680555555555554,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A2,2266_0,
2266_1_0_A2,,D,RiverValley Walterdale,10380 Queen Elizabeth Park Road NW,53.525110600000005,-113.4993747,0.28680555555555554,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A2,2266_0,
2266_2_0_A2,,D,RiverValley Walterdale,10380 Queen Elizabeth Park Road NW,53.525110600000005,-113.4993747,0.28680555555555554,4d 06:00:00,4d 14:45:00,1.0,neighbourhood,1.0,A2,2266_0,
2366_0_A2,,D,Brookside,60 AVE - 142 ST,53.49819625,-113.56505722,0.0022222222222222083,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2366_0,
2367_0_A2,,D,Brookside,60 AVE-142 ST,53.49829956,-113.56574779999998,0.010138888888888876,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2367_0,
2382_0_A2,,D,Twin Brooks,12 AVE & 113 ST,53.44258142,-113.52755630000001,0.08888888888888875,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2382_0,5.0
2406_0_A2,,D,Brookside,46 AVE-140-142 ST,53.48328608,-113.5624498,0.06263888888888876,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2406_0,5.0
2434_0_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.2093055555555554,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A1,2434_0,6.0
2460_0_A2,,D,Queen Alexanda,73 AVE-105A ST,53.50885546,-113.5016621,0.020833333333333332,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2460_0,6.0
2472_0_A2,,D,Lendrum Place,54 AVE-113A ST,53.49282801,-113.5238408,0.13894444444444456,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2472_0,6.0
2473_0_A2,,D,Empire Park,46 AVE-106 ST,53.4839836,-113.50290600000001,0.09180555555555542,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2473_0,6.0
2474_0_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.50945540000001,0.20291666666666666,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2474_0,6.0
2475_0_A2,,D,McKernan,74 AVE-113 ST,53.51032729999999,-113.52490390000001,0.04125,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2475_0,6.0
2478_0_A2,,D,Royal Gardens,40 AVE-117 ST,53.47772887,-113.5337038,0.04833333333333333,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2478_0,5.0
2479_0_A2,,D,Royal Gardens,40 AVE-119 ST,53.47846112,-113.5376293,0.056944444444444575,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2479_0,5.0
2481_0_A2,,D,Belgravia,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,53.51578395,-113.5376202,0.06805555555555542,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2481_0,6.0
2506_0_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.24319444444444457,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2506_0,6.0
2563_0_0_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.533306700000004,-113.5356181,0.22208333333333333,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2563_0,6.0
2563_1_0_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.533306700000004,-113.5356181,0.22208333333333333,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2563_0,6.0
2608_0_A2,,D,Brookside,51 AVE-142 ST,53.48776185,-113.5636818,0.0375,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2608_0,5.0
2698_0_A2,,D,Windsor Park,87 AVE-119 ST,53.52324627,-113.53525590000001,0.05430555555555541,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2698_0,
2812_0_A2,,D,Windsor Park,88 AVE-118 ST,53.52423438,-113.53598840000001,0.07819444444444458,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2812_0,6.0
2814_0_A2,,D,Garneau,86 AVE-109 ST,53.52240548,-113.51361299999999,0.10472222222222209,5d 06:00:00,6d 14:45:00,1.0,neighbourhood,10.0,A2,2814_0,
2842_0_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.24916666666666668,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2842_0,6.0
2854_0_A2,,D,Queen Alexanda,78 AVE-107 ST,53.51359696,-113.50490729999999,0.07236111111111125,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2854_0,6.0
2859_0_A2,,D,Allendale,62 AVE-106A ST,53.49963223,-113.5060312,0.02263888888888887,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2859_0,6.0
2871_0_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.22236111111111123,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2871_0,5.0
2920_0_A2,,D,Steinhauer,32A AVE-106 ST,53.46388565,-113.5056304,0.125,5.0d 06:00:00,5.0d 14:45:00,1.0,neighbourhood,1.0,A2,2920_0,5.0
2978_0_A2,,D,Malmo Plains,48 AVE-115 ST,53.48440534,-113.5305618,0.12861111111111126,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2978_0,6.0
2988_0_A2,,D,Parkallen,61 AVE-109-113 ST,53.49858577,-113.51582659999998,0.06722222222222209,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2988_0,6.0
2992_0_A2,,D,Lendrum Place,51 AVE-114 ST,53.48911263,-113.52236429999999,0.13888888888888876,6.0d 06:00:00,6.0d 14:45:00,1.0,neighbourhood,1.0,A2,2992_0,6.0
