Id,Level,Unnamed: 0,address,cluster,day,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,Service-duration-1,start-time,type,service-duration
4521.0_2_A1,A1,4147,80 AVE & 91 ST,,20,20d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1,1,4521.0_2,neighbourhood,1.3666666656,20d 06:00:00,D,1.0789473676
4179.0_2_A2,A2,4148,95 AVE-AUSTIN OBRIEN ROAD,,19,19d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1,1,4179.0_2,neighbourhood,0.6086111112,19d 06:00:00,D,0.4804824562
4124.0_2_A2,A2,4149,81-83 ST & 88-90 AVE,,19,19d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1,1,4124.0_2,neighbourhood,2.5188888888,19d 06:00:00,D,1.9885964912
4376_0_2_A2,A2,4150,84 ST-105 AVE,,19,19d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.977962964,19d 06:00:00,D,1.5615497084
4376_1_2_A2,A2,4153,84 ST-105 AVE,,19,19d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.977962964,19d 06:00:00,D,1.5615497084
4376_2_2_A2,A2,4156,84 ST-105 AVE,,19,19d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1,1,4376_2,neighbourhood,1.977962964,19d 06:00:00,D,1.5615497084
1903_0_2_A2,A2,4159,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19,19d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407416,19d 06:00:00,D,2.8742690065
1903_1_2_A2,A2,4162,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19,19d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407416,19d 06:00:00,D,2.8742690065
1903_2_2_A2,A2,4165,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,19,19d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1,1,1903_2,neighbourhood,3.6407407416,19d 06:00:00,D,2.8742690065
1193.0_2_A2,A2,4168,WAGNER ROAD - 86 ST,,17,17d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1,1,1193.0_2,neighbourhood,3.0341666664,17d 06:00:00,D,2.3953947366
1938_0_2_A2,A2,4169,43 to 45 AVE-111 to 114 ST,,19,19d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D,1.2381578943
1938_1_2_A2,A2,4172,43 to 45 AVE-111 to 114 ST,,19,19d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D,1.2381578943
1938_2_2_A2,A2,4175,43 to 45 AVE-111 to 114 ST,,19,19d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D,1.2381578943
1938_3_2_A2,A2,4178,43 to 45 AVE-111 to 114 ST,,19,19d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1,1,1938_2,neighbourhood,1.5683333328,19d 06:00:00,D,1.2381578943
2157_0_2_A2,A2,4181,9100 Walterdale Hill NW,,,17d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D,2.6315789476
2157_1_2_A2,A2,4182,9100 Walterdale Hill NW,,,17d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D,2.6315789476
2157_2_2_A2,A2,4183,9100 Walterdale Hill NW,,,17d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1,1,2157_2,neighbourhood,3.3333333336,17d 06:00:00,D,2.6315789476
466_0_2_A2,A2,4185,113 ST-61 to 72 AVE,,,16d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D,1.2131578952
466_1_2_A2,A2,4186,113 ST-61 to 72 AVE,,,16d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D,1.2131578952
466_2_2_A2,A2,4187,113 ST-61 to 72 AVE,,,16d 14:45:00,,53.50330887,-113.5227047,Parkallen,1,1,466_2,neighbourhood,1.5366666672,16d 06:00:00,D,1.2131578952
827.0_2_A2,A2,4188,80 AVE-112 ST,,19,19d 14:45:00,,53.51638268,-113.5217269,Garneau,1,1,827.0_2,neighbourhood,1.9266666672,19d 06:00:00,D,1.521052632
1021.0_2_A2,A2,4189,63 AVE-106 ST,,19,19d 14:45:00,,53.50132503,-113.5031567,Allendale,1,1,1021.0_2,neighbourhood,2.1100000008,19d 06:00:00,D,1.6657894743
1151.0_2_A2,A2,4190,65 AVE-111 ST,,20,20d 14:45:00,,53.50271269,-113.5182882,Parkallen,1,1,1151.0_2,neighbourhood,3.0700000008,20d 06:00:00,D,2.4236842112
1366.0_2_A2,A2,4192,79 AVE - 115 ST,,19,19d 14:45:00,,53.51515315,-113.5301038,McKernan,1,1,1366.0_2,neighbourhood,1.23,19d 06:00:00,D,0.9710526316
1394.0_2_A2,A2,4193,60 AVE-143A ST,,,20d 14:45:00,,53.49795571,-113.5683269,Brookside,1,1,1394.0_2,neighbourhood,0.1866666672,10d 06:00:00,D,0.1473684215
1492.0_2_A2,A2,4194,80 AVE-108 ST,,19,19d 14:45:00,,53.51662569,-113.5106323,Queen Alexanda,1,1,1492.0_2,neighbourhood,0.3166666656,19d 06:00:00,D,0.2499999992
1506.0_2_A2,A2,4195,76 AVE-112 ST,,20,20d 14:45:00,,53.51153414,-113.5192708,McKernan,1,1,1506.0_2,neighbourhood,1.3900000008,20d 06:00:00,D,1.0973684217
1514.0_2_A2,A2,4196,57-59 AVE-108 ST,,20,20d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1,1,1514.0_2,neighbourhood,1.8333333336,20d 06:00:00,D,1.4473684213
1531.0_2_A2,A2,4197,28 AVE-119 ST,,19,19d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1,1,1531.0_2,neighbourhood,3.1666666656,19d 06:00:00,D,2.4999999992
1566.0_2_A2,A2,4198,SADDLEBACK ROAD-114 ST,,19,19d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1,1,1566.0_2,neighbourhood,0.8500000008,19d 06:00:00,D,0.6710526322
1590.0_2_A2,A2,4199,WALTERDALE ROAD-105 ST,,20,20d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1,1,1590.0_2,neighbourhood,2.6433333336,20d 06:00:00,D,2.0868421055
1720.0_2_A2,A2,4200,47 AVE-144 ST,,19,19d 14:45:00,,53.48557887,-113.5685092,Brookside,1,1,1720.0_2,neighbourhood,0.7600000008,19d 06:00:00,D,0.6000000006
1791.0_2_A2,A2,4201,UNIVERSITY AVE-87 AVE,,19,19d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1,1,1791.0_2,neighbourhood,0.48,19d 06:00:00,D,0.3789473684
1866.0_2_A2,A2,4202,10510-48 AVE,,20,20d 14:45:00,,53.48692327,-113.5010953,Empire Park,1,1,1866.0_2,neighbourhood,1.77,20d 06:00:00,D,1.3973684211
1886.0_2_A2,A2,4203,111 ST-29A to 34 AVE,,15,15d 14:45:00,,53.46393533,-113.5156731,Steinhauer,1,1,1886.0_2,roadway,1.5986111112,15d 06:00:00,D,1.2620614036
1893_0_2_A1,A1,4204,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_1_2_A1,A1,4207,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_2_2_A1,A1,4210,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_3_2_A1,A1,4213,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_4_2_A1,A1,4216,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_5_2_A1,A1,4219,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
1893_6_2_A1,A1,4222,9330 Groat Road NW,,19,19d 14:45:00,,53.5276048,-113.5470072,River Valley Mayfair,1,1,1893_2,neighbourhood,3.7228571424,19d 06:00:00,D,2.939097744
2082_0_2_A2,A2,4225,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.74,16d 06:00:00,D,1.3736842105
2082_1_2_A2,A2,4226,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.74,16d 06:00:00,D,1.3736842105
2082_2_2_A2,A2,4227,Keiler Road to 116 Street - Sask. Drive,,,16d 14:45:00,,53.50604401,-113.5386693,Belgravia,1,1,2082_2,neighbourhood,1.74,16d 06:00:00,D,1.3736842105
2088.0_2_A2,A2,4228,111 ST-34 to 40 AVE,,16,16d 14:45:00,,53.47052086,-113.5159609,Duggan,1,1,2088.0_2,roadway,1.3736111112,16d 06:00:00,D,1.0844298246
2174_0_2_A2,A2,4230,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18,18d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D,2.8447368423
2174_1_2_A2,A2,4233,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18,18d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D,2.8447368423
2174_2_2_A2,A2,4236,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,18,18d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1,1,2174_2,neighbourhood,3.6033333336,18d 06:00:00,D,2.8447368423
2190.0_2_A2,A2,4239,63 AVE-126 ST,,20,20d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1,1,2190.0_2,neighbourhood,3.5333333328,20d 06:00:00,D,2.7894736838
2191.0_2_A2,A2,4240,51 AVE-124 ST,,19,19d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1,1,2191.0_2,neighbourhood,2.7400000008,19d 06:00:00,D,2.1631578954
2196.0_2_A2,A2,4241,44 AVE-RIVERBEND ROAD,,19,19d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1,1,2196.0_2,neighbourhood,3.7333333344,19d 06:00:00,D,2.9473684219
2249_0_2_A2,A2,4242,60 AVE-106 ST,,,15d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D,1.1456140358
2249_1_2_A2,A2,4243,60 AVE-106 ST,,,15d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D,1.1456140358
2249_2_2_A2,A2,4244,60 AVE-106 ST,,,15d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1,1,2249_2,neighbourhood,1.451111112,15d 06:00:00,D,1.1456140358
2260_0_2_A2,A2,4245,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D,1.5473684217
2260_1_2_A2,A2,4246,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D,1.5473684217
2260_2_2_A2,A2,4247,SASK. DR.-LOW LEVEL BRIDGE,,,16d 14:45:00,,53.5336275,-113.4856998,Strathcona,1,1,2260_2,neighbourhood,1.9600000008,16d 06:00:00,D,1.5473684217
2382.0_2_A2,A2,4249,12 AVE & 113 ST,,20,20d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1,1,2382.0_2,neighbourhood,2.1333333336,20d 06:00:00,D,1.6842105265
2406.0_2_A2,A2,4250,46 AVE-140-142 ST,,19,19d 14:45:00,,53.48328608,-113.5624498,Brookside,1,1,2406.0_2,neighbourhood,1.5033333336,19d 06:00:00,D,1.1868421055
2434_0_2_A1,A1,4251,104-105A ST-70-76 AVE,,,17d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.674444444,17d 06:00:00,D,1.3219298242
2434_1_2_A1,A1,4252,104-105A ST-70-76 AVE,,,17d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.674444444,17d 06:00:00,D,1.3219298242
2434_2_2_A1,A1,4253,104-105A ST-70-76 AVE,,,17d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1,1,2434_2,neighbourhood,1.674444444,17d 06:00:00,D,1.3219298242
2460.0_2_A2,A2,4254,73 AVE-105A ST,,19,19d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1,1,2460.0_2,neighbourhood,0.4999999992,19d 06:00:00,D,0.3947368415
2472.0_2_A2,A2,4255,54 AVE-113A ST,,20,20d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1,1,2472.0_2,neighbourhood,3.3347222232,20d 06:00:00,D,2.6326754394
2473.0_2_A2,A2,4256,46 AVE-106 ST,,20,20d 14:45:00,,53.4839836,-113.502906,Empire Park,1,1,2473.0_2,neighbourhood,2.2033333344,20d 06:00:00,D,1.7394736851
2474_0_2_A2,A2,4257,51 AVE-107 ST,,,15d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D,1.2815789476
2474_1_2_A2,A2,4258,51 AVE-107 ST,,,15d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D,1.2815789476
2474_2_2_A2,A2,4259,51 AVE-107 ST,,,15d 14:45:00,,53.48622953,-113.5094554,Empire Park,1,1,2474_2,neighbourhood,1.6233333336,15d 06:00:00,D,1.2815789476
2475.0_2_A2,A2,4260,74 AVE-113 ST,,20,20d 14:45:00,,53.5103273,-113.5249039,McKernan,1,1,2475.0_2,neighbourhood,0.99,20d 06:00:00,D,0.7815789474
2478.0_2_A2,A2,4261,40 AVE-117 ST,,19,19d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1,1,2478.0_2,neighbourhood,1.1599999992,19d 06:00:00,D,0.9157894731
2479.0_2_A2,A2,4262,40 AVE-119 ST,,20,20d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1,1,2479.0_2,neighbourhood,1.3666666656,20d 06:00:00,D,1.0789473676
2481.0_2_A2,A2,4263,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,19,19d 14:45:00,,53.51578395,-113.5376202,Belgravia,1,1,2481.0_2,neighbourhood,1.6333333344,19d 06:00:00,D,1.2894736851
2506_0_2_A2,A2,4264,40 AVE-106 ST,,,15d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552,15d 06:00:00,D,1.535964912
2506_1_2_A2,A2,4265,40 AVE-106 ST,,,15d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552,15d 06:00:00,D,1.535964912
2506_2_2_A2,A2,4266,40 AVE-106 ST,,,15d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1,1,2506_2,neighbourhood,1.9455555552,15d 06:00:00,D,1.535964912
2563_0_2_A2,A2,4267,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D,2.8052631587
2563_1_2_A2,A2,4268,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D,2.8052631587
2563_2_2_A2,A2,4269,11904 Emily Murphy Park Road NW,,,17d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1,1,2563_2,neighbourhood,3.5533333344,17d 06:00:00,D,2.8052631587
2608.0_2_A2,A2,4270,51 AVE-142 ST,,19,19d 14:45:00,,53.48776185,-113.5636818,Brookside,1,1,2608.0_2,neighbourhood,0.9,19d 06:00:00,D,0.7105263158
2812.0_2_A2,A2,4271,88 AVE-118 ST,,19,19d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1,1,2812.0_2,neighbourhood,1.8766666656,19d 06:00:00,D,1.4815789465
2842_0_2_A2,A2,4272,37B AVE-114 ST,,,17d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D,1.5736842114
2842_1_2_A2,A2,4273,37B AVE-114 ST,,,17d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D,1.5736842114
2842_2_2_A2,A2,4274,37B AVE-114 ST,,,17d 14:45:00,,53.47364825,-113.5249193,Greenfield,1,1,2842_2,neighbourhood,1.9933333344,17d 06:00:00,D,1.5736842114
2854.0_2_A2,A2,4275,78 AVE-107 ST,,19,19d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1,1,2854.0_2,neighbourhood,1.7366666664,19d 06:00:00,D,1.3710526314
2859.0_2_A2,A2,4276,62 AVE-106A ST,,19,19d 14:45:00,,53.49963223,-113.5060312,Allendale,1,1,2859.0_2,neighbourhood,0.5433333336,19d 06:00:00,D,0.4289473686
2871_0_2_A2,A2,4277,36A AVE-106 ST,,,18d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D,1.4043859655
2871_1_2_A2,A2,4278,36A AVE-106 ST,,,18d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D,1.4043859655
2871_2_2_A2,A2,4279,36A AVE-106 ST,,,18d 14:45:00,,53.47280759,-113.50692,Duggan,1,1,2871_2,neighbourhood,1.7788888896,18d 06:00:00,D,1.4043859655
2920.0_2_A2,A2,4280,32A AVE-106 ST,,19,19d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1,1,2920.0_2,neighbourhood,3,19d 06:00:00,D,2.3684210526
2978.0_2_A2,A2,4281,48 AVE-115 ST,,20,20d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1,1,2978.0_2,neighbourhood,3.0866666664,20d 06:00:00,D,2.4368421051
2988.0_2_A2,A2,4282,61 AVE-109-113 ST,,20,20d 14:45:00,,53.49858577,-113.5158266,Parkallen,1,1,2988.0_2,neighbourhood,1.6133333328,20d 06:00:00,D,1.2736842101
2992.0_2_A2,A2,4283,51 AVE-114 ST,,20,20d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1,1,2992.0_2,neighbourhood,3.3333333336,20d 06:00:00,D,2.6315789476
3070.0_2_A2,A2,4284,76 AVE-106 ST,,20,20d 14:45:00,,53.5127943,-113.5022969,Queen Alexanda,1,1,3070.0_2,neighbourhood,1.11,20d 06:00:00,D,0.8763157895
3191.0_2_A2,A2,4285,144 ST-46-52 AVE,,19,19d 14:45:00,,53.4856364,-113.5692627,Brookside,1,1,3191.0_2,neighbourhood,1.29,19d 06:00:00,D,1.0184210526
3267.0_2_A2,A2,4286,68 AVE-111 ST,,20,20d 14:45:00,,53.50398302,-113.517862,Parkallen,1,1,3267.0_2,neighbourhood,1.4466666672,20d 06:00:00,D,1.1421052636
3342_0_2_A2,A2,4287,19 - 20A AVE & 109 - 111 ST,,20,20d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D,1.0759502918
3342_1_2_A2,A2,4290,19 - 20A AVE & 109 - 111 ST,,20,20d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D,1.0759502918
3342_2_2_A2,A2,4293,19 - 20A AVE & 109 - 111 ST,,20,20d 14:45:00,,53.45024398,-113.5121273,Keheewin,1,1,3342_2,neighbourhood,1.3628703696,20d 06:00:00,D,1.0759502918
3343.0_2_A2,A2,4296,76 AVE-114 ST,,20,20d 14:45:00,,53.5132627,-113.5235063,McKernan,1,1,3343.0_2,neighbourhood,1.8866666664,20d 06:00:00,D,1.489473684
3344_0_2_A2,A2,4297,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D,1.0684210528
3344_1_2_A2,A2,4298,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D,1.0684210528
3344_2_2_A2,A2,4299,11507 - 74 Ave. & 74 Ave.- 116 Street,,,17d 14:45:00,,53.50972814,-113.5314428,Belgravia,1,1,3344_2,neighbourhood,1.3533333336,17d 06:00:00,D,1.0684210528
3468.0_2_A2,A2,4300,19 AVE-105 ST,,,20d 14:45:00,,53.44972772,-113.5037655,Keheewin,1,1,3468.0_2,neighbourhood,1.8333333336,10d 06:00:00,D,1.4473684213
3479.0_2_A2,A2,4301,87 AVE-EMILY MURPHY PK RD (116 ST),,19,19d 14:45:00,,53.52798225,-113.5385165,Windsor Park,1,1,3479.0_2,neighbourhood,3,19d 06:00:00,D,2.3684210526
3545.0_2_A2,A2,4302,31 AVE-113 ST,,20,20d 14:45:00,,53.46205326,-113.5278072,Sweet Grass,1,1,3545.0_2,neighbourhood,3.3199999992,20d 06:00:00,D,2.6210526309
3560_0_2_A2,A2,4303,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D,1.1192982461
3560_1_2_A2,A2,4304,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D,1.1192982461
3560_2_2_A2,A2,4305,39A AVE-ASPEN DRIVE WEST,,,18d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1,1,3560_2,neighbourhood,1.4177777784,18d 06:00:00,D,1.1192982461
3568_0_2_A2,A2,4306,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D,1.4912280701
3568_1_2_A2,A2,4307,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D,1.4912280701
3568_2_2_A2,A2,4308,Groat Road - Groat Bridge South to 87 Ave.,,,18d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1,1,3568_2,neighbourhood,1.8888888888,18d 06:00:00,D,1.4912280701
3725_0_2_A2,A2,4309,111 ST: 51 - 61 AVE,,,18d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1,1,3725_2,neighbourhood,1.7444444448,18d 06:00:00,D,1.3771929827
3725_1_2_A2,A2,4310,111 ST: 51 - 61 AVE,,,18d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1,1,3725_2,neighbourhood,1.7444444448,18d 06:00:00,D,1.3771929827
3725_2_2_A2,A2,4311,111 ST: 51 - 61 AVE,,,18d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1,1,3725_2,neighbourhood,1.7444444448,18d 06:00:00,D,1.3771929827
4148.0_2_A2,A2,4312,16 AVE - 105 ST,,20,20d 14:45:00,,53.44387551,-113.4998194,Bearspaw,1,1,4148.0_2,neighbourhood,0.36,20d 06:00:00,D,0.2842105263
4596_0_2_A2,A2,4313,29 AVE-106 ST,,18,18d 14:45:00,,53.4577281,-113.501628,Ermineskin,1,1,4596_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
4596_1_2_A2,A2,4316,29 AVE-106 ST,,18,18d 14:45:00,,53.4577281,-113.501628,Ermineskin,1,1,4596_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
4596_2_2_A2,A2,4319,29 AVE-106 ST,,18,18d 14:45:00,,53.4577281,-113.501628,Ermineskin,1,1,4596_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
4630_0_2_A2,A2,4322,29 AVE-106 ST,,18,18d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1,1,4630_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
4630_1_2_A2,A2,4325,29 AVE-106 ST,,18,18d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1,1,4630_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
4630_2_2_A2,A2,4328,29 AVE-106 ST,,18,18d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1,1,4630_2,neighbourhood,1.9533333336,18d 06:00:00,D,1.5421052634
991890_0_2_A1,A1,4331,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
991890_1_2_A1,A1,4334,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
991890_2_2_A1,A1,4337,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
991890_3_2_A1,A1,4340,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
991890_4_2_A1,A1,4343,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
991890_5_2_A1,A1,4346,7000 143 Street NW,,17,17d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1,1,991890_2,neighbourhood,3.5261111112,17d 06:00:00,D,2.7837719299
11.0_0_B1,B1,0,NORTH OF 3453-35 ST,16,,10d 14:45:00,,53.46538095,-113.3947684,KINISKI GARDENS,10,1,,neighbourhood,0.5546666642,10d 14:45:00,D,0.4378947349
69.0_0_B1,B1,3,82 AVE-W OF 50 ST,11,,10d 14:45:00,,53.51814912,-113.4199973,KENILWORTH,10,1,,neighbourhood,0.942138887,10d 14:45:00,D,0.7437938582
72.0_0_B1,B1,4,N/S SIDE BTWN 50 ST & JACKSON ROAD,5,,10d 14:45:00,,53.48499448,-113.4147234,JACKSON HEIGHTS,10,1,,neighbourhood,1.9023333389,10d 14:45:00,D,1.5018421097
